id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_TeamFormation;value_Involved;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_Captain;value_DirectionOfPlay;value_Length;value_Zone;value_PassEndY;value_KickOff;value_PassEndX;value_Angle;value_Launch;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_BlockedY;value_BlockedX;value_GoalmouthY;value_GoalmouthZ;value_OutOfBoxCentre;value_RegularPlay;value_NotAssisted;value_LowCentre;value_LeftFooted;value_Collected;value_Standing;value_Hands;value_KeeperThrow;value_IntendedTackleTarget;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_Assist;value_IntentionalAssist;value_GkX;value_GoalShotGameClock;value_GkY;value_GoalShotTimestamp;value_RelatedEventId;value_LowLeft;value_Assisted;value_BoxCentre;value_Handball;value_HeadPass;value_PlayersCaughtOffside;value_Indirect;value_NotVisible;value_Cross;value_FreeKick;value_CloseLeft;value_RightFooted;value_NextEventGoalKick;value_GoalKick;value_Low;value_FlickOn;value_IndividualPlay;value_CloseRight;value_High;value_OutOfPlay;value_BlockedPass;value_ParriedSafe;value_Right;value_Left;value_InSwinger;value_CornerTaken;value_LayOff;value_HighRight;value_DeletedEventType;value_Head;value_Overrun;value_OverhitCross;value_BlockedCross;value_FromCorner;value_FirstTouch;value_GkKickFromHands;value_Blocked;value_35Centre;value_DefBlock;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_OverArm;value_SetPiece;value_GkChallenge;value_BigChance;value_InjuredPlayerId;value_Injury;value_CloseRightAndHigh;value_Minutes;value_LowRight;value_EndType;value_GkHoof;value_HighCentre;value_RecklessOffence;value_SmallBoxCentre;value_NotPastGoalLine;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_BoxRight;value_PullBack;value_FairPlay;value_Review;value_RefereeDelay;value_VarDelay;value_AwaitingOfficial'SDecision;value_RefereeDecisionConfirmed;value_Var(Red)CardUpgrade;value_ReviewedEventId;value_Dissent;value_PreReviewEventType;value_RefereeDecisionCancelled;value_VarGoalAwarded;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2902402071;75;6;1;10;58;9ns699xp353c84r1g6epazycl;1;90,6;62,8;2026-02-21T11:11:09.217Z;2026-02-21T11:56:39Z;[{'id': 6217846033, 'qualifierId': 56, 'value': 'Center'}, {'id': 6217846037, 'qualifierId': 233, 'value': '92'}, {'id': 6217846035, 'qualifierId': 75}];8tmzjcaglix0qj8zy7yp8w7o;R. Carrasco;;;8cgdtx10ootbfg6kfbckt7c44;Corner Awarded;;;;;;;;;;;;;;;;;;;92,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;;;;;;;;;0;0;10;58;Deportivo La Coruña;658;MC;1,0
2902402061;92;6;1;10;58;12ocm5j2bjgggpwl6pou5thym;0;9,5;37,2;2026-02-21T11:11:09.217Z;2026-02-21T11:11:17Z;[{'id': 6217846009, 'qualifierId': 56, 'value': 'Back'}, {'id': 6217846043, 'qualifierId': 233, 'value': '75'}, {'id': 6217846011, 'qualifierId': 73}];7vdr4g6rqi77o5jtsqyoy38q1;Inês Pereira;;;8cgdtx10ootbfg6kfbckt7c44;Corner Awarded;;;;;;;;;;;;;;;;;;;75,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;;;0;0;10;58;Levante;658;GK;1,0
2902402317;76;1;1;12;0;9ns699xp353c84r1g6epazycl;0;99,5;0,5;2026-02-21T11:12:11.177Z;2026-02-21T11:12:16Z;[{'id': 6217847511, 'qualifierId': 213, 'value': '1.65'}, {'id': 6217847501, 'qualifierId': 223}, {'id': 6217847509, 'qualifierId': 212, 'value': '23.6'}, {'id': 6217847503, 'qualifierId': 56, 'value': 'Center'}, {'id': 6217847497, 'qualifierId': 6}, {'id': 6217847505, 'qualifierId': 140, 'value': '97.7'}, {'id': 6217847495, 'qualifierId': 2}, {'id': 6217847507, 'qualifierId': 141, 'value': '35.1'}, {'id': 6217847499, 'qualifierId': 155}];8tmzjcaglix0qj8zy7yp8w7o;R. Carrasco;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;23,6;;35,1;;97,7;1,65;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;97,7;35,1;;;;;;;0;0;12;0;Deportivo La Coruña;720;MC;1,0
2902402337;93;12;1;12;6;12ocm5j2bjgggpwl6pou5thym;1;1,8;58,5;2026-02-21T11:12:16.562Z;2026-02-21T11:13:20Z;[{'id': 6217847651, 'qualifierId': 167}, {'id': 6217847617, 'qualifierId': 212, 'value': '3.9'}, {'id': 6217847619, 'qualifierId': 213, 'value': '2.45'}, {'id': 6217847613, 'qualifierId': 140, 'value': '0.0'}, {'id': 6217847615, 'qualifierId': 141, 'value': '62.2'}, {'id': 6217847611, 'qualifierId': 56, 'value': 'Back'}];ajhepe1lmit5ye3ncojs4czx1;M. Barth;;;8cgdtx10ootbfg6kfbckt7c44;Clearance;;;;;;;;;;3,9;;62,2;;0,0;2,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;0,0;62,2;;;;;;;0;0;12;6;Levante;726;DL;1,0
2902402323;77;6;1;12;7;9ns699xp353c84r1g6epazycl;1;99,8;37,2;2026-02-21T11:12:17.288Z;2026-02-21T11:56:40Z;[{'id': 6217847585, 'qualifierId': 75}, {'id': 6217847583, 'qualifierId': 56, 'value': 'Center'}, {'id': 6217847665, 'qualifierId': 233, 'value': '94'}];8tmzjcaglix0qj8zy7yp8w7o;R. Carrasco;;;8cgdtx10ootbfg6kfbckt7c44;Corner Awarded;;;;;;;;;;;;;;;;;;;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;;;;;;;;;0;0;12;7;Deportivo La Coruña;727;MC;1,0
2902402343;94;6;1;12;7;12ocm5j2bjgggpwl6pou5thym;0;0,2;62,8;2026-02-21T11:12:17.288Z;2026-02-21T11:56:40Z;[{'id': 6217847659, 'qualifierId': 73}, {'id': 6217847657, 'qualifierId': 56, 'value': 'Back'}, {'id': 6217847699, 'qualifierId': 233, 'value': '77'}];ajhepe1lmit5ye3ncojs4czx1;M. Barth;;;8cgdtx10ootbfg6kfbckt7c44;Corner Awarded;;;;;;;;;;;;;;;;;;;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;;;0;0;12;7;Levante;727;DL;1,0
2902402443;78;1;1;12;24;9ns699xp353c84r1g6epazycl;0;99,5;0,5;2026-02-21T11:12:34.399Z;2026-02-21T11:12:37Z;[{'id': 6217848185, 'qualifierId': 56, 'value': 'Center'}, {'id': 6217848183, 'qualifierId': 223}, {'id': 6217848189, 'qualifierId': 141, 'value': '40.6'}, {'id': 6217848193, 'qualifierId': 213, 'value': '1.51'}, {'id': 6217848177, 'qualifierId': 2}, {'id': 6217848181, 'qualifierId': 155}, {'id': 6217848191, 'qualifierId': 212, 'value': '27.3'}, {'id': 6217848179, 'qualifierId': 6}, {'id': 6217848187, 'qualifierId': 140, 'value': '100.0'}];8tmzjcaglix0qj8zy7yp8w7o;R. Carrasco;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;27,3;;40,6;;100,0;1,51;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;100,0;40,6;;;;;;;0;0;12;24;Deportivo La Coruña;744;MC;1,0
2902402629;79;5;1;12;26;9ns699xp353c84r1g6epazycl;0;101,0;39,2;2026-02-21T11:12:36.925Z;2026-02-21T11:56:16Z;[{'id': 6217849135, 'qualifierId': 56, 'value': 'Center'}, {'id': 6217849137, 'qualifierId': 346}, {'id': 6217849151, 'qualifierId': 233, 'value': '95'}];8tmzjcaglix0qj8zy7yp8w7o;R. Carrasco;;;8cgdtx10ootbfg6kfbckt7c44;Out;;;;;;;;;;;;;;;;;;;95,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;;;;;;;;;0;0;12;26;Deportivo La Coruña;746;MC;1,0
2902402599;95;5;1;12;26;12ocm5j2bjgggpwl6pou5thym;1;-1,0;60,8;2026-02-21T11:12:36.925Z;2026-02-21T11:56:16Z;[{'id': 6217849143, 'qualifierId': 233, 'value': '79'}, {'id': 6217849001, 'qualifierId': 346}, {'id': 6217848999, 'qualifierId': 56, 'value': 'Back'}];ji7dle8m8gdw3zi5r6l1n9qs;Marisa García;;;8cgdtx10ootbfg6kfbckt7c44;Out;;;;;;;;;;;;;;;;;;;79,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;;;0;0;12;26;Levante;746;FW;1,0
2902402607;96;1;1;12;54;12ocm5j2bjgggpwl6pou5thym;1;5,5;37,6;2026-02-21T11:13:04.864Z;2026-02-21T11:13:06Z;[{'id': 6217849049, 'qualifierId': 237}, {'id': 6217849043, 'qualifierId': 212, 'value': '9.1'}, {'id': 6217849045, 'qualifierId': 213, 'value': '1.71'}, {'id': 6217849037, 'qualifierId': 56, 'value': 'Back'}, {'id': 6217849035, 'qualifierId': 124}, {'id': 6217849041, 'qualifierId': 141, 'value': '50.9'}, {'id': 6217849039, 'qualifierId': 140, 'value': '4.3'}];ajhepe1lmit5ye3ncojs4czx1;M. Barth;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;9,1;;50,9;;4,3;1,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;4,3;50,9;;;;;;;0;0;12;54;Levante;774;DL;1,0
2902402637;97;1;1;12;55;12ocm5j2bjgggpwl6pou5thym;1;4,3;50,9;2026-02-21T11:13:05.905Z;2026-02-21T11:13:12Z;[{'id': 6217849171, 'qualifierId': 56, 'value': 'Back'}, {'id': 6217849177, 'qualifierId': 212, 'value': '23.9'}, {'id': 6217849175, 'qualifierId': 141, 'value': '23.9'}, {'id': 6217849179, 'qualifierId': 213, 'value': '5.41'}, {'id': 6217849173, 'qualifierId': 140, 'value': '18.9'}];7vdr4g6rqi77o5jtsqyoy38q1;Inês Pereira;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;23,9;;23,9;;18,9;5,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;18,9;23,9;;;;;;;0;0;12;55;Levante;775;GK;1,0
2902402639;98;1;1;13;0;12ocm5j2bjgggpwl6pou5thym;0;19,1;18,8;2026-02-21T11:13:11.128Z;2026-02-21T11:13:12Z;[{'id': 6217849191, 'qualifierId': 212, 'value': '28.9'}, {'id': 6217849183, 'qualifierId': 157}, {'id': 6217849193, 'qualifierId': 213, 'value': '5.78'}, {'id': 6217849189, 'qualifierId': 141, 'value': '0.0'}, {'id': 6217849185, 'qualifierId': 56, 'value': 'Back'}, {'id': 6217849195, 'qualifierId': 1}, {'id': 6217849187, 'qualifierId': 140, 'value': '43.2'}];5gjyk71y1tsdzugpdkhndgaju;Paula Gutiérrez;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;28,9;;0,0;;43,2;5,78;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;43,2;0,0;;;;;;;0;0;13;0;Levante;780;MC;1,0
2902402683;80;5;1;13;1;9ns699xp353c84r1g6epazycl;1;57,7;101,3;2026-02-21T11:13:11.871Z;2026-02-21T11:13:23Z;[{'id': 6217849393, 'qualifierId': 56, 'value': 'Left'}, {'id': 6217849447, 'qualifierId': 233, 'value': '99'}, {'id': 6217849395, 'qualifierId': 347}];8tmzjcaglix0qj8zy7yp8w7o;R. Carrasco;;;8cgdtx10ootbfg6kfbckt7c44;Out;;;;;;;;;;;;;;;;;;;99,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;;;;;;;;;0;0;13;1;Deportivo La Coruña;781;MC;1,0
2902402641;99;5;1;13;1;12ocm5j2bjgggpwl6pou5thym;0;42,3;-1,3;2026-02-21T11:13:11.871Z;2026-02-21T11:56:17Z;[{'id': 6217849461, 'qualifierId': 233, 'value': '80'}, {'id': 6217849197, 'qualifierId': 56, 'value': 'Back'}, {'id': 6217849199, 'qualifierId': 347}];5gjyk71y1tsdzugpdkhndgaju;Paula Gutiérrez;;;8cgdtx10ootbfg6kfbckt7c44;Out;;;;;;;;;;;;;;;;;;;80,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;;;0;0;13;1;Levante;781;MC;1,0
2902402719;81;1;1;13;17;9ns699xp353c84r1g6epazycl;1;61,9;100,0;2026-02-21T11:13:27.414Z;2026-02-21T11:13:31Z;[{'id': 6217849607, 'qualifierId': 141, 'value': '88.7'}, {'id': 6217849603, 'qualifierId': 56, 'value': 'Left'}, {'id': 6217849609, 'qualifierId': 212, 'value': '12.5'}, {'id': 6217849605, 'qualifierId': 140, 'value': '70.8'}, {'id': 6217849601, 'qualifierId': 107}, {'id': 6217849611, 'qualifierId': 213, 'value': '5.56'}];453st4qm4pnm6rrtzpm5jl2c4;Maria Gabaldón;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;12,5;;88,7;;70,8;5,56;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;70,8;88,7;;;;;;;0;0;13;17;Deportivo La Coruña;797;DL;1,0
2902402725;82;1;1;13;19;9ns699xp353c84r1g6epazycl;0;75,9;86,9;2026-02-21T11:13:29.919Z;2026-02-21T11:55:32Z;[{'id': 6217849629, 'qualifierId': 141, 'value': '92.6'}, {'id': 6217849631, 'qualifierId': 212, 'value': '8.3'}, {'id': 6217849627, 'qualifierId': 140, 'value': '68.9'}, {'id': 6217849625, 'qualifierId': 56, 'value': 'Left'}, {'id': 6217849633, 'qualifierId': 213, 'value': '2.66'}, {'id': 6217849637, 'qualifierId': 156}];791g6utcjg9779zlvf7gyavze;Ana Franco;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;8,3;;92,6;;68,9;2,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;68,9;92,6;;;;;;;0;0;13;19;Deportivo La Coruña;799;FW;1,0
2902402741;83;1;1;13;20;9ns699xp353c84r1g6epazycl;0;68,8;92,7;2026-02-21T11:13:30.342Z;2026-02-21T11:55:34Z;[{'id': 6217849707, 'qualifierId': 56, 'value': 'Left'}, {'id': 6217849711, 'qualifierId': 140, 'value': '81.7'}, {'id': 6217849703, 'qualifierId': 155}, {'id': 6217849719, 'qualifierId': 212, 'value': '16.0'}, {'id': 6217849715, 'qualifierId': 141, 'value': '80.3'}, {'id': 6217849725, 'qualifierId': 213, 'value': '5.73'}];453st4qm4pnm6rrtzpm5jl2c4;Maria Gabaldón;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;16,0;;80,3;;81,7;5,73;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;81,7;80,3;;;;;;;0;0;13;20;Deportivo La Coruña;800;DL;1,0
2902402733;100;44;1;13;21;12ocm5j2bjgggpwl6pou5thym;1;18,3;19,7;2026-02-21T11:13:32.097Z;2026-02-21T11:58:12Z;[{'id': 6217849767, 'qualifierId': 233, 'value': '85'}, {'id': 6217849673, 'qualifierId': 56, 'value': 'Back'}, {'id': 6217849675, 'qualifierId': 285}];ajhepe1lmit5ye3ncojs4czx1;M. Barth;;;8cgdtx10ootbfg6kfbckt7c44;Aerial;;;;;;;;;;;;;;;;;;;85,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;;;0;0;13;21;Levante;801;DL;1,0
2902402753;85;44;1;13;21;9ns699xp353c84r1g6epazycl;0;81,7;80,3;2026-02-21T11:13:32.098Z;2026-02-21T11:58:12Z;[{'id': 6217849761, 'qualifierId': 286}, {'id': 6217849759, 'qualifierId': 56, 'value': 'Left'}, {'id': 6217849813, 'qualifierId': 233, 'value': '100'}];9azsnuqjm6gmqzfmfal9c920a;Ariana Arias;;;8cgdtx10ootbfg6kfbckt7c44;Aerial;;;;;;;;;;;;;;;;;;;100,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;;;;;;;;;0;0;13;21;Deportivo La Coruña;801;FW;1,0
2902402749;101;1;1;13;22;12ocm5j2bjgggpwl6pou5thym;0;18,3;19,7;2026-02-21T11:13:32.505Z;2026-02-21T11:58:13Z;[{'id': 6217849737, 'qualifierId': 3}, {'id': 6217849741, 'qualifierId': 140, 'value': '35.0'}, {'id': 6217849739, 'qualifierId': 56, 'value': 'Back'}, {'id': 6217849743, 'qualifierId': 141, 'value': '36.4'}, {'id': 6217849747, 'qualifierId': 213, 'value': '0.57'}, {'id': 6217849745, 'qualifierId': 212, 'value': '20.9'}];ajhepe1lmit5ye3ncojs4czx1;M. Barth;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;20,9;;36,4;;35,0;0,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;35,0;36,4;;;;;;;0;0;13;22;Levante;802;DL;1,0
2902402765;86;13;1;13;22;9ns699xp353c84r1g6epazycl;1;71,4;71,1;2026-02-21T11:13:32.621Z;2026-02-21T11:58:05Z;[{'id': 6217849961, 'qualifierId': 20}, {'id': 6217850015, 'qualifierId': 81}, {'id': 6217849861, 'qualifierId': 56, 'value': 'Center'}, {'id': 6217873183, 'qualifierId': 458}, {'id': 6217849859, 'qualifierId': 18}, {'id': 6217850027, 'qualifierId': 103, 'value': '47.2'}, {'id': 6217850031, 'qualifierId': 231, 'value': '52.9'}, {'id': 6217850029, 'qualifierId': 230, 'value': '96.3'}, {'id': 6217849857, 'qualifierId': 22}, {'id': 6217850025, 'qualifierId': 102, 'value': '40.7'}];791g6utcjg9779zlvf7gyavze;Ana Franco;;;8cgdtx10ootbfg6kfbckt7c44;Miss;;;;;;;;;;;;;;;;;;;;;;;;40,7;47,2;1,0;1,0;1,0;;;;;;;;;;;;;;;;96,3;;52,9;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;;;;;40,7;47.2;;;0;0;13;22;Deportivo La Coruña;802;FW;1,0
2902402751;84;43;1;13;23;9ns699xp353c84r1g6epazycl;1;0,0;0,0;2026-02-21T11:13:33.295Z;2026-02-21T11:13:45Z;[{'id': 6217849757, 'qualifierId': 286, 'value': '0'}, {'id': 6217849753, 'qualifierId': 56, 'value': 'Left'}, {'id': 6217849943, 'qualifierId': 144, 'value': '44'}];9azsnuqjm6gmqzfmfal9c920a;Ariana Arias;;;8cgdtx10ootbfg6kfbckt7c44;Deleted event;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;;;;;;;;;0;0;13;23;Deportivo La Coruña;803;FW;1,0
2902402773;87;5;1;13;27;9ns699xp353c84r1g6epazycl;0;101,3;40,4;2026-02-21T11:13:37.273Z;2026-02-21T11:56:17Z;[{'id': 6217850209, 'qualifierId': 233, 'value': '102'}, {'id': 6217849901, 'qualifierId': 346}, {'id': 6217849899, 'qualifierId': 56, 'value': 'Center'}];791g6utcjg9779zlvf7gyavze;Ana Franco;;;8cgdtx10ootbfg6kfbckt7c44;Out;;;;;;;;;;;;;;;;;;;102,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9ns699xp353c84r1g6epazycl;Levante;home;;;;;;;;;0;0;13;27;Deportivo La Coruña;807;FW;1,0
2902402817;102;5;1;13;27;12ocm5j2bjgggpwl6pou5thym;1;-1,3;59,6;2026-02-21T11:13:37.273Z;2026-02-21T11:56:17Z;[{'id': 6217850189, 'qualifierId': 346}, {'id': 6217850205, 'qualifierId': 233, 'value': '87'}, {'id': 6217850187, 'qualifierId': 56, 'value': 'Back'}];ajhepe1lmit5ye3ncojs4czx1;M. Barth;;;8cgdtx10ootbfg6kfbckt7c44;Out;;;;;;;;;;;;;;;;;;;87,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;;;;;;;;;0;0;13;27;Levante;807;DL;1,0
2902402821;103;1;1;13;50;12ocm5j2bjgggpwl6pou5thym;1;4,6;39,2;2026-02-21T11:14:00.497Z;2026-02-21T11:14:02Z;[{'id': 6217850217, 'qualifierId': 140, 'value': '3.1'}, {'id': 6217850227, 'qualifierId': 237}, {'id': 6217850221, 'qualifierId': 212, 'value': '6.5'}, {'id': 6217850215, 'qualifierId': 56, 'value': 'Back'}, {'id': 6217850223, 'qualifierId': 213, 'value': '1.82'}, {'id': 6217850219, 'qualifierId': 141, 'value': '48.4'}, {'id': 6217850213, 'qualifierId': 124}];ajhepe1lmit5ye3ncojs4czx1;M. Barth;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;6,5;;48,4;;3,1;1,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;3,1;48,4;;;;;;;0;0;13;50;Levante;830;DL;1,0
2902402831;104;1;1;13;52;12ocm5j2bjgggpwl6pou5thym;1;3,1;50,0;2026-02-21T11:14:02.456Z;2026-02-21T11:14:06Z;[{'id': 6217850303, 'qualifierId': 212, 'value': '18.5'}, {'id': 6217850305, 'qualifierId': 213, 'value': '1.51'}, {'id': 6217850301, 'qualifierId': 141, 'value': '77.2'}, {'id': 6217850299, 'qualifierId': 140, 'value': '4.1'}, {'id': 6217850297, 'qualifierId': 56, 'value': 'Back'}];7vdr4g6rqi77o5jtsqyoy38q1;Inês Pereira;;;8cgdtx10ootbfg6kfbckt7c44;Pass;;;;;;;;;;18,5;;77,2;;4,1;1,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12ocm5j2bjgggpwl6pou5thym;Deportivo La Coruña;away;4,1;77,2;;;;;;;0;0;13;52;Levante;832;GK;1,0
