id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_PlayerPosition;value_Captain;value_Involved;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Angle;value_PassEndY;value_Length;value_Zone;value_Chipped;value_LongBall;value_IntentionalAssist;value_Assist;value_Right;value_BigChance;value_GoalmouthZ;value_RegularPlay;value_GkY;value_LeftFooted;value_Assisted;value_RelatedEventId;value_GoalmouthY;value_GkX;value_SmallBoxCentre;value_NextEventGoalKick;value_OppositeRelatedEventId;value_NotVisible;value_Low;value_GoalKick;value_Direct;value_Foul;value_Offensive;value_AttemptedTackle;value_Defensive;value_FreeKickTaken;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_HeadPass;value_FlickOn;value_Standing;value_IntendedTackleTarget;value_Launch;value_OutOfPlay;value_Overrun;value_SwitchOfPlay;value_IndividualPlay;value_CloseRightAndHigh;value_OutOfBoxCentre;value_NotAssisted;value_DeletedEventType;value_BlockedX;value_RightFooted;value_BlockedY;value_LowLeft;value_ParriedSafe;value_Hands;value_GkKickFromHands;value_Cross;value_CloseHigh;value_ThrowInSetPiece;value_LayOff;value_ShirtPull/Holding;value_KeeperThrow;value_FirstTouch;value_Head;value_CloseRight;value_Indirect;value_DangerousPlay;value_YellowCard;value_RecklessOffence;value_Handball;value_HighCentre;value_FreeKick;value_OverArm;value_TacticalFoul;value_SetPiece;value_BoxCentre;value_Left;value_LeadingToAttempt;value_HighLeft;value_RelatedError1Id;value_Collected;value_GoalShotGameClock;value_GoalShotTimestamp;value_LowRight;value_Dissent;value_AdvantagePlayed;value_Injury;value_InjuredPlayerId;value_High;value_BoxLeft;value_HitWoodwork;value_BoxRight;value_OutSwinger;value_CornerTaken;value_SixYardBlocked;value_FromCorner;value_Blocked;value_DefBlock;value_Minutes;value_HighRight;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_InSwinger;value_PlayersCaughtOffside;value_Review;value_VarDelay;value_RefereeDelay;value_AwaitingOfficial'SDecision;value_ReviewedEventId;value_RefereeDecisionConfirmed;value_Var(Red)CardUpgrade;value_HighClaim;value_LeadingToGoal;value_BlockedCross;value_NotPastGoalLine;value_OverhitCross;value_LowCentre;value_KeeperTouched;value_BoxDeepLeft;value_TimeWasting;value_35Centre;value_OtherReason;value_RefereeStop;value_VarPenaltyNotAwarded;value_GkHoof;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistedBy;value_Volley;value_FantasyAssistId;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2902477435;171;1;1;21;4;11oyltk0f22f5r7hnfiwxw8bj;1;24,9;42,1;2026-02-21T13:21:24.689Z;2026-02-21T13:21:27Z;[{'id': 6218253205, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218253207, 'qualifierId': 140, 'value': '24.4'}, {'id': 6218253209, 'qualifierId': 141, 'value': '27.0'}, {'id': 6218253213, 'qualifierId': 213, 'value': '4.66'}, {'id': 6218253211, 'qualifierId': 212, 'value': '10.3'}];dfg04udojmtob2bjv925yglck;Marta Masferrer;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;24,4;4,66;27,0;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;24,4;27,0;;;;;;;0;0;21;4;Badalona;1264;DC;1,0
2902477513;172;1;1;21;6;11oyltk0f22f5r7hnfiwxw8bj;1;24,4;27,0;2026-02-21T13:21:26.819Z;2026-02-21T13:21:31Z;[{'id': 6218253693, 'qualifierId': 213, 'value': '2.25'}, {'id': 6218253691, 'qualifierId': 212, 'value': '26.6'}, {'id': 6218253689, 'qualifierId': 141, 'value': '57.5'}, {'id': 6218253687, 'qualifierId': 140, 'value': '8.5'}, {'id': 6218253685, 'qualifierId': 56, 'value': 'Back'}];b3pwhedfzplkesy9qek3q6o7o;Rebeca Costa;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;8,5;2,25;57,5;26,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;8,5;57,5;;;;;;;0;0;21;6;Badalona;1266;DC;1,0
2902477551;173;1;1;21;10;11oyltk0f22f5r7hnfiwxw8bj;1;9,7;55,4;2026-02-21T13:21:31.065Z;2026-02-21T13:21:33Z;[{'id': 6218253897, 'qualifierId': 140, 'value': '18.5'}, {'id': 6218253899, 'qualifierId': 141, 'value': '82.0'}, {'id': 6218253901, 'qualifierId': 212, 'value': '20.3'}, {'id': 6218253895, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218253903, 'qualifierId': 213, 'value': '1.10'}];j83t2s1wwic2hs6zyagmac8a;María Miralles;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;18,5;1,1;82,0;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;18,5;82,0;;;;;;;0;0;21;10;Badalona;1270;GK;1,0
2902477593;174;1;1;21;12;11oyltk0f22f5r7hnfiwxw8bj;1;19,3;83,5;2026-02-21T13:21:33.281Z;2026-02-21T13:21:36Z;[{'id': 6218254083, 'qualifierId': 213, 'value': '4.10'}, {'id': 6218254081, 'qualifierId': 212, 'value': '19.5'}, {'id': 6218254075, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218254079, 'qualifierId': 141, 'value': '60.0'}, {'id': 6218254077, 'qualifierId': 140, 'value': '8.7'}];bro2i8tx9lgg8duqch7yvjeac;Iria Castro;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;8,7;4,1;60,0;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;8,7;60,0;;;;;;;0;0;21;12;Badalona;1272;DC;1,0
2902477675;175;1;1;21;15;11oyltk0f22f5r7hnfiwxw8bj;1;8,0;56,1;2026-02-21T13:21:36.185Z;2026-02-21T13:21:40Z;[{'id': 6218254475, 'qualifierId': 212, 'value': '26.5'}, {'id': 6218254471, 'qualifierId': 140, 'value': '9.8'}, {'id': 6218254473, 'qualifierId': 141, 'value': '17.3'}, {'id': 6218254477, 'qualifierId': 213, 'value': '4.78'}, {'id': 6218254469, 'qualifierId': 56, 'value': 'Back'}];j83t2s1wwic2hs6zyagmac8a;María Miralles;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;9,8;4,78;17,3;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;9,8;17,3;;;;;;;0;0;21;15;Badalona;1275;GK;1,0
2902477721;176;1;1;21;19;11oyltk0f22f5r7hnfiwxw8bj;1;13,8;9,7;2026-02-21T13:21:40.441Z;2026-02-21T13:21:44Z;[{'id': 6218254801, 'qualifierId': 1}, {'id': 6218254789, 'qualifierId': 157}, {'id': 6218254791, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218254799, 'qualifierId': 213, 'value': '1.48'}, {'id': 6218254797, 'qualifierId': 212, 'value': '21.3'}, {'id': 6218254793, 'qualifierId': 140, 'value': '15.7'}, {'id': 6218254795, 'qualifierId': 141, 'value': '40.9'}];b3pwhedfzplkesy9qek3q6o7o;Rebeca Costa;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;15,7;1,48;40,9;21,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;15,7;40,9;;;;;;;0;0;21;19;Badalona;1279;DC;1,0
2902477751;227;4;1;21;25;e7p3lxg97gac51s71hotzi0a5;1;58,0;65,5;2026-02-21T13:21:45.886Z;2026-02-21T13:57:36Z;[{'id': 6218255773, 'qualifierId': 233, 'value': '178'}, {'id': 6218255179, 'qualifierId': 152}, {'id': 6218255177, 'qualifierId': 56, 'value': 'Center'}, {'id': 6218255175, 'qualifierId': 10}, {'id': 6218255181, 'qualifierId': 286}];;;;;8c2dsd3xcpqv0z0j4g3nag8pg;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;178,0;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;;;;;;;;;0;0;21;25;Logroño;1285;;
2902477811;178;4;1;21;25;11oyltk0f22f5r7hnfiwxw8bj;0;42,0;34,5;2026-02-21T13:21:45.887Z;2026-02-21T13:57:36Z;[{'id': 6218255579, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218255577, 'qualifierId': 10}, {'id': 6218255583, 'qualifierId': 285}, {'id': 6218255581, 'qualifierId': 152}, {'id': 6218255789, 'qualifierId': 233, 'value': '227'}];6lg9kn5yx0hlyccpecvm8f1n8;F. Mawete;;;8c2dsd3xcpqv0z0j4g3nag8pg;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;227,0;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;;;;;;;;;0;0;21;25;Badalona;1285;FW;1,0
2902477917;228;1;1;21;37;e7p3lxg97gac51s71hotzi0a5;1;40,4;65,7;2026-02-21T13:21:58.062Z;2026-02-21T13:22:02Z;[{'id': 6218256115, 'qualifierId': 213, 'value': '4.75'}, {'id': 6218256111, 'qualifierId': 141, 'value': '42.2'}, {'id': 6218256113, 'qualifierId': 212, 'value': '16.0'}, {'id': 6218256109, 'qualifierId': 140, 'value': '40.9'}, {'id': 6218256107, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218256103, 'qualifierId': 5}, {'id': 6218256105, 'qualifierId': 152}];3uj4zixqbp5ahu9etu4fl714a;María Llompart;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;40,9;4,75;42,2;16,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;40,9;42,2;;;;;;;0;0;21;37;Logroño;1297;AMC;1,0
2902477941;229;1;1;21;41;e7p3lxg97gac51s71hotzi0a5;1;40,2;40,6;2026-02-21T13:22:02.366Z;2026-02-21T13:22:04Z;[{'id': 6218256239, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218256243, 'qualifierId': 141, 'value': '56.9'}, {'id': 6218256247, 'qualifierId': 213, 'value': '2.18'}, {'id': 6218256241, 'qualifierId': 140, 'value': '32.8'}, {'id': 6218256245, 'qualifierId': 212, 'value': '13.5'}];31q50ese977zfgiwi9bc1ehre;Ana González;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;32,8;2,18;56,9;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;32,8;56,9;;;;;;;0;0;21;41;Logroño;1301;DC;1,0
2902477967;230;1;1;21;43;e7p3lxg97gac51s71hotzi0a5;1;32,8;56,9;2026-02-21T13:22:04.022Z;2026-02-21T13:22:06Z;[{'id': 6218256405, 'qualifierId': 141, 'value': '77.2'}, {'id': 6218256407, 'qualifierId': 212, 'value': '14.0'}, {'id': 6218256403, 'qualifierId': 140, 'value': '30.8'}, {'id': 6218256409, 'qualifierId': 213, 'value': '1.72'}, {'id': 6218256401, 'qualifierId': 56, 'value': 'Back'}];b6z0orwdesae508226mhd6sd0;Nerea Carmona;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;30,8;1,72;77,2;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;30,8;77,2;;;;;;;0;0;21;43;Logroño;1303;DC;1,0
2902478083;231;1;1;21;45;e7p3lxg97gac51s71hotzi0a5;1;30,8;77,2;2026-02-21T13:22:06.198Z;2026-02-21T13:22:14Z;[{'id': 6218257047, 'qualifierId': 141, 'value': '49.1'}, {'id': 6218257043, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218257049, 'qualifierId': 212, 'value': '26.1'}, {'id': 6218257051, 'qualifierId': 213, 'value': '3.96'}, {'id': 6218257045, 'qualifierId': 140, 'value': '13.9'}];52kdiaya57yaisoil0k9ss0oa;Sonia Majarín;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;13,9;3,96;49,1;26,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;13,9;49,1;;;;;;;0;0;21;45;Logroño;1305;DC;1,0
2902478135;232;1;1;21;53;e7p3lxg97gac51s71hotzi0a5;0;12,4;46,4;2026-02-21T13:22:14.321Z;2026-02-21T13:24:43Z;[{'id': 6218257425, 'qualifierId': 212, 'value': '36.9'}, {'id': 6218257417, 'qualifierId': 155}, {'id': 6218257429, 'qualifierId': 1}, {'id': 6218257421, 'qualifierId': 140, 'value': '41.5'}, {'id': 6218257419, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218257423, 'qualifierId': 141, 'value': '15.9'}, {'id': 6218257427, 'qualifierId': 213, 'value': '5.69'}];d1iaa35qeww3me6qcyisvlsh6;María Valenzuela;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;41,5;5,69;15,9;36,9;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;41,5;15,9;;;;;;;0;0;21;53;Logroño;1313;GK;1,0
2902478139;179;44;1;21;57;11oyltk0f22f5r7hnfiwxw8bj;1;58,5;84,1;2026-02-21T13:22:18.408Z;2026-02-21T15:07:33Z;[{'id': 6218257575, 'qualifierId': 233, 'value': '233'}, {'id': 6218257435, 'qualifierId': 286}, {'id': 6218257433, 'qualifierId': 56, 'value': 'Left'}];bro2i8tx9lgg8duqch7yvjeac;Iria Castro;;;8c2dsd3xcpqv0z0j4g3nag8pg;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;233,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;;;;;;;;;0;0;21;57;Badalona;1317;DC;1,0
2902478157;233;44;1;21;57;e7p3lxg97gac51s71hotzi0a5;0;41,5;15,9;2026-02-21T13:22:18.409Z;2026-02-21T15:07:33Z;[{'id': 6218257561, 'qualifierId': 233, 'value': '179'}, {'id': 6218257521, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218257523, 'qualifierId': 285}];avhw3o6tm33ptddzgwfsqod4a;Elena Julve;;;8c2dsd3xcpqv0z0j4g3nag8pg;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;179,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;;;;;;;;;0;0;21;57;Logroño;1317;MC;1,0
2902478175;180;61;1;21;57;11oyltk0f22f5r7hnfiwxw8bj;1;32,1;81,1;2026-02-21T13:22:18.494Z;2026-02-21T13:25:00Z;[{'id': 6218257625, 'qualifierId': 56, 'value': 'Back'}];bro2i8tx9lgg8duqch7yvjeac;Iria Castro;;;8c2dsd3xcpqv0z0j4g3nag8pg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;;;;;;;;;0;0;21;57;Badalona;1317;DC;1,0
2902478183;234;43;1;21;58;e7p3lxg97gac51s71hotzi0a5;1;0,0;0,0;2026-02-21T13:22:19.271Z;2026-02-21T13:24:42Z;[{'id': 6218257677, 'qualifierId': 168, 'value': '0'}, {'id': 6218257679, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218257685, 'qualifierId': 212, 'value': '5.2'}, {'id': 6218257681, 'qualifierId': 140, 'value': '46.3'}, {'id': 6218257675, 'qualifierId': 3, 'value': '0'}, {'id': 6218257687, 'qualifierId': 213, 'value': '6.07'}, {'id': 6218257683, 'qualifierId': 141, 'value': '14.3'}, {'id': 6218267831, 'qualifierId': 144, 'value': '1'}];avhw3o6tm33ptddzgwfsqod4a;Elena Julve;;;8c2dsd3xcpqv0z0j4g3nag8pg;Deleted event;;;;;;;;;;;46,3;6,07;14,3;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;46,3;14,3;;;;;;;0;0;21;58;Logroño;1318;MC;1,0
2902478207;235;1;1;22;0;e7p3lxg97gac51s71hotzi0a5;0;41,9;19,2;2026-02-21T13:22:21.512Z;2026-02-21T13:24:48Z;[{'id': 6218257809, 'qualifierId': 155}, {'id': 6218257825, 'qualifierId': 213, 'value': '0.36'}, {'id': 6218257813, 'qualifierId': 56, 'value': 'Center'}, {'id': 6218257821, 'qualifierId': 141, 'value': '31.5'}, {'id': 6218257817, 'qualifierId': 140, 'value': '63.3'}, {'id': 6218257823, 'qualifierId': 212, 'value': '24.0'}];5z6z0sw5jlr432mdo2yu5riay;Itziar Pinillos;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;63,3;0,36;31,5;24,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;63,3;31,5;;;;;;;0;0;22;0;Logroño;1320;DMR;1,0
2902478213;181;49;1;22;3;11oyltk0f22f5r7hnfiwxw8bj;1;27,2;59,0;2026-02-21T13:22:23.666Z;2026-02-21T13:22:23Z;[];j83t2s1wwic2hs6zyagmac8a;María Miralles;;;8c2dsd3xcpqv0z0j4g3nag8pg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;;;;;;;;;0;0;22;3;Badalona;1323;GK;1,0
2902478317;182;1;1;22;9;11oyltk0f22f5r7hnfiwxw8bj;0;27,0;46,0;2026-02-21T13:22:29.987Z;2026-02-21T13:22:30Z;[{'id': 6218258405, 'qualifierId': 141, 'value': '43.7'}, {'id': 6218258409, 'qualifierId': 213, 'value': '6.25'}, {'id': 6218258401, 'qualifierId': 56, 'value': 'Center'}, {'id': 6218258407, 'qualifierId': 212, 'value': '45.7'}, {'id': 6218258403, 'qualifierId': 140, 'value': '70.5'}, {'id': 6218258397, 'qualifierId': 155}, {'id': 6218258411, 'qualifierId': 1}];j83t2s1wwic2hs6zyagmac8a;María Miralles;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;70,5;6,25;43,7;45,7;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11oyltk0f22f5r7hnfiwxw8bj;Logroño;home;70,5;43,7;;;;;;;0;0;22;9;Badalona;1329;GK;1,0
2902478345;236;1;1;22;9;e7p3lxg97gac51s71hotzi0a5;1;29,5;70,8;2026-02-21T13:22:30.272Z;2026-02-21T13:22:32Z;[{'id': 6218258521, 'qualifierId': 141, 'value': '56.4'}, {'id': 6218258517, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218258523, 'qualifierId': 212, 'value': '25.4'}, {'id': 6218258519, 'qualifierId': 140, 'value': '7.2'}, {'id': 6218258515, 'qualifierId': 3}, {'id': 6218258525, 'qualifierId': 213, 'value': '3.54'}];52kdiaya57yaisoil0k9ss0oa;Sonia Majarín;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;7,2;3,54;56,4;25,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;7,2;56,4;;;;;;;0;0;22;9;Logroño;1329;DC;1,0
2902478351;237;49;1;22;12;e7p3lxg97gac51s71hotzi0a5;1;7,2;56,4;2026-02-21T13:22:32.712Z;2026-02-21T13:22:33Z;[];d1iaa35qeww3me6qcyisvlsh6;María Valenzuela;;;8c2dsd3xcpqv0z0j4g3nag8pg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;;;;;;;;;0;0;22;12;Logroño;1332;GK;1,0
2902478433;238;1;1;22;13;e7p3lxg97gac51s71hotzi0a5;1;7,2;56,4;2026-02-21T13:22:34.399Z;2026-02-21T13:22:38Z;[{'id': 6218259001, 'qualifierId': 140, 'value': '17.6'}, {'id': 6218259003, 'qualifierId': 141, 'value': '85.7'}, {'id': 6218259007, 'qualifierId': 213, 'value': '1.07'}, {'id': 6218259005, 'qualifierId': 212, 'value': '22.7'}, {'id': 6218258999, 'qualifierId': 56, 'value': 'Back'}];d1iaa35qeww3me6qcyisvlsh6;María Valenzuela;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;17,6;1,07;85,7;22,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;17,6;85,7;;;;;;;0;0;22;13;Logroño;1333;GK;1,0
2902478473;239;1;1;22;17;e7p3lxg97gac51s71hotzi0a5;1;15,8;86,5;2026-02-21T13:22:38.279Z;2026-02-21T13:22:42Z;[{'id': 6218259185, 'qualifierId': 141, 'value': '68.2'}, {'id': 6218259187, 'qualifierId': 212, 'value': '29.4'}, {'id': 6218259183, 'qualifierId': 140, 'value': '41.2'}, {'id': 6218259181, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218259189, 'qualifierId': 213, 'value': '5.85'}];52kdiaya57yaisoil0k9ss0oa;Sonia Majarín;;;8c2dsd3xcpqv0z0j4g3nag8pg;Pass;;;;;;;;;;;41,2;5,85;68,2;29,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;41,2;68,2;;;;;;;0;0;22;17;Logroño;1337;DC;1,0
2902478487;240;50;1;22;22;e7p3lxg97gac51s71hotzi0a5;1;41,6;63,0;2026-02-21T13:22:42.655Z;2026-02-21T13:57:50Z;[{'id': 6218259419, 'qualifierId': 233, 'value': '183'}, {'id': 6218259263, 'qualifierId': 56, 'value': 'Back'}, {'id': 6218259265, 'qualifierId': 286}];5qvgs8yefgkayj9yt1kidkcfd;E. Banini;;;8c2dsd3xcpqv0z0j4g3nag8pg;Dispossessed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;183,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;e7p3lxg97gac51s71hotzi0a5;Badalona;away;;;;;;;;;0;0;22;22;Logroño;1342;FW;1,0
