id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Captain;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_Zone;value_Length;value_Angle;value_KickOff;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Defensive;value_Offensive;value_HeadPass;value_Head;value_Foul;value_Direct;value_Shove/Push;value_FreeKickTaken;value_Chipped;value_IntendedTackleTarget;value_OutOfPlay;value_NotVisible;value_Standing;value_Cross;value_BlockedPass;value_BlockedCross;value_LeadingToAttempt;value_NotAssisted;value_RightFooted;value_BoxRight;value_High;value_RelatedError1Id;value_GkX;value_IndividualPlay;value_BigChance;value_RegularPlay;value_GkY;value_GoalmouthZ;value_GoalmouthY;value_NextEventGoalKick;value_GoalKick;value_AttemptedTackle;value_Indirect;value_Assist;value_IntentionalAssist;value_Assisted;value_LowLeft;value_BlockedX;value_RelatedEventId;value_Blocked;value_BlockedY;value_SmallBoxCentre;value_SixYardBlocked;value_DefBlock;value_GkKickFromHands;value_DeletedEventType;value_Hands;value_ParriedSafe;value_Overrun;value_InjuredPlayerId;value_Injury;value_FlickOn;value_BoxCentre;value_Diving;value_Review;value_PenaltyTakerId;value_Penalty;value_AwaitingOfficial'SDecision;value_RefereeDelay;value_VarDelay;value_ReviewedEventId;value_VarPenaltyAwarded;value_RefereeDecisionConfirmed;value_FantasyAssistTeam;value_LowRight;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistType;value_GoalShotTimestamp;value_CausingPlayer;value_GoalShotGameClock;value_Second(2Nd)OppositeRelatedEventId;value_Left;value_Scored;value_Right;value_OutSwinger;value_CornerTaken;value_ShirtPull/Holding;value_OverArm;value_KeeperThrow;value_FirstTouch;value_HighRight;value_Low;value_OutOfBoxCentre;value_Handball;value_SetPiece;value_OutOfBoxDeepRight;value_Collected;value_LowCentre;value_FastBreak;value_VarPenaltyNotAwarded;value_Minutes;value_TacticalFoul;value_YellowCard;value_PlayersCaughtOffside;value_VarGoalNotAwarded;value_TempMissed;value_EndType;value_SmallBoxLeft;value_SwitchOfPlay;value_FromCorner;value_BoxLeft;value_LeftFooted;value_HighLeft;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_LayOff;value_OtherReason;value_OtherObstacle;value_35Centre;value_Dissent;value_InSwinger;value_OwnPlayer;value_FreeKick;value_OwnShotBlocked;value_RecklessOffence;value_SecondYellow;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2903514289;263;1;1;31;51;8zt8rrm6v5nccv01v6pef0r1o;1;79,7;24,7;2026-02-22T17:32:06.801Z;2026-02-22T17:32:12Z;[{'id': 6224001573, 'qualifierId': 141, 'value': '15.9'}, {'id': 6224001571, 'qualifierId': 140, 'value': '83.7'}, {'id': 6224001575, 'qualifierId': 212, 'value': '7.3'}, {'id': 6224001577, 'qualifierId': 213, 'value': '5.32'}, {'id': 6224001569, 'qualifierId': 56, 'value': 'Right'}];bdaicql6er9antum0eaar9x0q;Fiamma Benítez;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;15,9;83,7;;7,3;5,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;83,7;15,9;;;;;;;;0;31;51;Sevilla;1911;MC;1,0
2903514263;214;43;1;31;55;bxlqcsb8ylen7lng9qy50eoq5;1;0,0;0,0;2026-02-22T17:32:10.975Z;2026-02-22T17:32:16Z;[{'id': 6224001957, 'qualifierId': 144, 'value': '83'}];f5c7fj7ce4uklgzn8el0c90d0;Raquel Morcillo;;;8bo8kwuy2uvdmay9yf6dq9ses;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;;;;;;;;;;0;31;55;Atlético Madrid;1915;FWL;1,0
2903514301;264;4;1;31;57;8zt8rrm6v5nccv01v6pef0r1o;1;74,6;13,6;2026-02-22T17:32:12.706Z;2026-02-22T17:32:19Z;[{'id': 6224001679, 'qualifierId': 56, 'value': 'Right'}, {'id': 6224001677, 'qualifierId': 13}, {'id': 6224001751, 'qualifierId': 233, 'value': '215'}, {'id': 6224001683, 'qualifierId': 265}, {'id': 6224001685, 'qualifierId': 286}, {'id': 6224001681, 'qualifierId': 152}];7njoaie052f065a469qkcg7is;Luany;;;8bo8kwuy2uvdmay9yf6dq9ses;Foul;;;;;;;;;;;;;;;;;;215,0;;;;1,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;;;;;;;;;;0;31;57;Sevilla;1917;DMR;1,0
2903514293;215;4;1;31;57;bxlqcsb8ylen7lng9qy50eoq5;0;25,6;86,4;2026-02-22T17:32:12.707Z;2026-02-22T17:32:19Z;[{'id': 6224001881, 'qualifierId': 233, 'value': '264'}, {'id': 6224001669, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224001667, 'qualifierId': 13}, {'id': 6224001671, 'qualifierId': 152}, {'id': 6224001675, 'qualifierId': 285}, {'id': 6224001673, 'qualifierId': 265}];f5c7fj7ce4uklgzn8el0c90d0;Raquel Morcillo;;;8bo8kwuy2uvdmay9yf6dq9ses;Foul;;;;;;;;;;;;;;;;;;264,0;;;1,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;;;;;;;;;;0;31;57;Atlético Madrid;1917;FWL;1,0
2903515027;265;1;1;32;40;8zt8rrm6v5nccv01v6pef0r1o;0;81,2;12,0;2026-02-22T17:32:55.706Z;2026-02-22T17:33:17Z;[{'id': 6224005699, 'qualifierId': 140, 'value': '95.6'}, {'id': 6224005695, 'qualifierId': 152}, {'id': 6224005707, 'qualifierId': 1}, {'id': 6224005691, 'qualifierId': 5}, {'id': 6224005693, 'qualifierId': 155}, {'id': 6224005703, 'qualifierId': 212, 'value': '36.5'}, {'id': 6224005701, 'qualifierId': 141, 'value': '60.8'}, {'id': 6224005705, 'qualifierId': 213, 'value': '1.14'}, {'id': 6224005697, 'qualifierId': 56, 'value': 'Center'}, {'id': 6224005689, 'qualifierId': 2}];24dpnyyhqgnve5zzget4gz1zp;Carmen Menayo;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;60,8;95,6;;36,5;1,14;;1,0;;;;;;;;;;1,0;;1,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;95,6;60,8;;;;;;;;0;32;40;Sevilla;1960;DC;1,0
2903515333;218;61;1;32;43;bxlqcsb8ylen7lng9qy50eoq5;1;6,6;47,2;2026-02-22T17:32:59.175Z;2026-02-22T17:33:58Z;[{'id': 6224007357, 'qualifierId': 56, 'value': 'Back'}];9109wh63xe63hzaxtp78oneqy;Alicia Redondo;;;8bo8kwuy2uvdmay9yf6dq9ses;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;;;;;;;;;;0;32;43;Atlético Madrid;1963;MC;1,0
2903515015;216;12;1;32;44;bxlqcsb8ylen7lng9qy50eoq5;1;8,5;54,8;2026-02-22T17:32:59.551Z;2026-02-22T17:33:01Z;[{'id': 6224005649, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224005727, 'qualifierId': 167}, {'id': 6224005651, 'qualifierId': 140, 'value': '0.0'}, {'id': 6224005655, 'qualifierId': 212, 'value': '17.0'}, {'id': 6224005653, 'qualifierId': 141, 'value': '75.6'}, {'id': 6224005657, 'qualifierId': 213, 'value': '2.15'}];dji2uqc37rl51rcpzbctps1zo;Isabel Álvarez;;;8bo8kwuy2uvdmay9yf6dq9ses;Clearance;;;;;;;;;;75,6;0,0;;17,0;2,15;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;0,0;75,6;;;;;;;;0;32;44;Atlético Madrid;1964;DC;1,0
2903515023;217;6;1;32;45;bxlqcsb8ylen7lng9qy50eoq5;0;1,6;61,0;2026-02-22T17:33:00.543Z;2026-02-22T17:34:40Z;[{'id': 6224005775, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224005777, 'qualifierId': 73}, {'id': 6224005985, 'qualifierId': 233, 'value': '267'}];d5i62fwuf8ohc8fcq3lxboiga;Esther Martín-Pozuelo;;;8bo8kwuy2uvdmay9yf6dq9ses;Corner Awarded;;;;;;;;;;;;;;;;;;267,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;;;;;;;;;;0;32;45;Atlético Madrid;1965;DC;1,0
2903515049;267;6;1;32;45;8zt8rrm6v5nccv01v6pef0r1o;1;98,4;39,0;2026-02-22T17:33:00.543Z;2026-02-22T17:59:43Z;[{'id': 6224005917, 'qualifierId': 56, 'value': 'Center'}, {'id': 6224005951, 'qualifierId': 233, 'value': '217'}, {'id': 6224005919, 'qualifierId': 75}];24dpnyyhqgnve5zzget4gz1zp;Carmen Menayo;;;8bo8kwuy2uvdmay9yf6dq9ses;Corner Awarded;;;;;;;;;;;;;;;;;;217,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;;;;;;;;;;0;32;45;Sevilla;1965;DC;1,0
2903515037;266;43;1;32;45;8zt8rrm6v5nccv01v6pef0r1o;1;0,0;0,0;2026-02-22T17:33:01.115Z;2026-02-22T17:33:19Z;[{'id': 6224007161, 'qualifierId': 144, 'value': '61'}, {'id': 6224005753, 'qualifierId': 56, 'value': 'Center'}];51t40jr0wwgmuya85pnhjgx2i;Lauren;;;8bo8kwuy2uvdmay9yf6dq9ses;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;;;;;;;;;;0;32;45;Sevilla;1965;DC;1,0
2903516003;268;1;1;33;43;8zt8rrm6v5nccv01v6pef0r1o;0;99,5;0,5;2026-02-22T17:33:59.009Z;2026-02-22T17:34:00Z;[{'id': 6224011197, 'qualifierId': 212, 'value': '30.4'}, {'id': 6224011195, 'qualifierId': 141, 'value': '40.3'}, {'id': 6224011191, 'qualifierId': 56, 'value': 'Center'}, {'id': 6224011193, 'qualifierId': 140, 'value': '86.4'}, {'id': 6224011189, 'qualifierId': 6}, {'id': 6224011199, 'qualifierId': 213, 'value': '2.04'}];5adluw93r1tx4n3ta3wyhj7bp;V. Bøe Risa;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;40,3;86,4;;30,4;2,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;86,4;40,3;;;;;;;;0;33;43;Sevilla;2023;MC;1,0
2903516047;219;12;1;33;47;bxlqcsb8ylen7lng9qy50eoq5;1;13,3;68,1;2026-02-22T17:34:02.622Z;2026-02-22T17:34:55Z;[{'id': 6224011517, 'qualifierId': 212, 'value': '23.4'}, {'id': 6224011515, 'qualifierId': 141, 'value': '86.2'}, {'id': 6224011511, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224011513, 'qualifierId': 140, 'value': '32.3'}, {'id': 6224011519, 'qualifierId': 213, 'value': '0.55'}];6aodvgoc9sh27cjwelwsm3qw9;Rosa Márquez;;;8bo8kwuy2uvdmay9yf6dq9ses;Clearance;;;;;;;;;;86,2;32,3;;23,4;0,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;32,3;86,2;;;;;;;;0;33;47;Atlético Madrid;2027;MC;1,0
2903516049;220;61;1;33;49;bxlqcsb8ylen7lng9qy50eoq5;0;32,4;86,5;2026-02-22T17:34:04.847Z;2026-02-22T17:34:10Z;[{'id': 6224011521, 'qualifierId': 56, 'value': 'Back'}];efrr99onfcuvb2gylkvvrnl9m;Eva Llamas;;;8bo8kwuy2uvdmay9yf6dq9ses;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;;;;;;;;;;0;33;49;Atlético Madrid;2029;DL;1,0
2903516065;269;1;1;33;50;8zt8rrm6v5nccv01v6pef0r1o;0;75,3;10,1;2026-02-22T17:34:06.145Z;2026-02-22T17:34:07Z;[{'id': 6224011721, 'qualifierId': 233, 'value': '221'}, {'id': 6224011725, 'qualifierId': 286}, {'id': 6224011611, 'qualifierId': 212, 'value': '3.7'}, {'id': 6224011613, 'qualifierId': 213, 'value': '0.92'}, {'id': 6224011607, 'qualifierId': 140, 'value': '77.4'}, {'id': 6224011605, 'qualifierId': 56, 'value': 'Right'}, {'id': 6224011609, 'qualifierId': 141, 'value': '14.4'}, {'id': 6224011719, 'qualifierId': 236}];5adluw93r1tx4n3ta3wyhj7bp;V. Bøe Risa;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;14,4;77,4;;3,7;0,92;;;;221,0;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;77,4;14,4;;;;;;;;0;33;50;Sevilla;2030;MC;1,0
2903516077;221;74;1;33;50;bxlqcsb8ylen7lng9qy50eoq5;1;22,6;85,6;2026-02-22T17:34:06.146Z;2026-02-22T18:01:54Z;[{'id': 6224011783, 'qualifierId': 233, 'value': '269'}, {'id': 6224011679, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224011681, 'qualifierId': 285}];efrr99onfcuvb2gylkvvrnl9m;Eva Llamas;;;8bo8kwuy2uvdmay9yf6dq9ses;Blocked Pass;;;;;;;;;;;;;;;;;;269,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;;;;;;;;;;0;33;50;Atlético Madrid;2030;DL;1,0
2903516103;270;5;1;33;52;8zt8rrm6v5nccv01v6pef0r1o;1;68,2;-1,6;2026-02-22T17:34:07.535Z;2026-02-22T18:01:37Z;[{'id': 6224011831, 'qualifierId': 347}, {'id': 6224011829, 'qualifierId': 56, 'value': 'Right'}, {'id': 6224159191, 'qualifierId': 233, 'value': '343'}];5adluw93r1tx4n3ta3wyhj7bp;V. Bøe Risa;;;8bo8kwuy2uvdmay9yf6dq9ses;Out;;;;;;;;;;;;;;;;;;343,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;;;;;;;;;;0;33;52;Sevilla;2032;MC;1,0
2903542751;343;5;1;33;52;bxlqcsb8ylen7lng9qy50eoq5;0;31,8;101,6;2026-02-22T17:34:07.535Z;2026-02-22T18:01:37Z;[{'id': 6224159235, 'qualifierId': 233, 'value': '270'}, {'id': 6224159165, 'qualifierId': 347}, {'id': 6224159163, 'qualifierId': 56, 'value': 'Back'}];tfni0bbycqnutwdofnndixd6;Fatou Kanteh;;;8bo8kwuy2uvdmay9yf6dq9ses;Out;;;;;;;;;;;;;;;;;;270,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;;;;;;;;;;0;33;52;Atlético Madrid;2032;FWR;1,0
2903516143;271;1;1;33;53;8zt8rrm6v5nccv01v6pef0r1o;1;71,9;0,0;2026-02-22T17:34:09.145Z;2026-02-22T17:34:12Z;[{'id': 6224012051, 'qualifierId': 1}, {'id': 6224012039, 'qualifierId': 107}, {'id': 6224012049, 'qualifierId': 213, 'value': '2.51'}, {'id': 6224012043, 'qualifierId': 140, 'value': '54.1'}, {'id': 6224012041, 'qualifierId': 56, 'value': 'Right'}, {'id': 6224012045, 'qualifierId': 141, 'value': '17.9'}, {'id': 6224012047, 'qualifierId': 212, 'value': '23.1'}];5adluw93r1tx4n3ta3wyhj7bp;V. Bøe Risa;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;17,9;54,1;;23,1;2,51;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;54,1;17,9;;;;;;;;0;33;53;Sevilla;2033;MC;1,0
2903516177;272;1;1;33;57;8zt8rrm6v5nccv01v6pef0r1o;1;44,5;23,3;2026-02-22T17:34:12.776Z;2026-02-22T17:34:15Z;[{'id': 6224012239, 'qualifierId': 213, 'value': '5.84'}, {'id': 6224012231, 'qualifierId': 141, 'value': '11.4'}, {'id': 6224012235, 'qualifierId': 212, 'value': '18.9'}, {'id': 6224012223, 'qualifierId': 56, 'value': 'Right'}, {'id': 6224012227, 'qualifierId': 140, 'value': '60.8'}];dej9w2n7m9uzfb12yozvly5pm;Júlia Bartel;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;11,4;60,8;;18,9;5,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;60,8;11,4;;;;;;;;0;33;57;Sevilla;2037;AMC;1,0
2903516297;273;1;1;33;59;8zt8rrm6v5nccv01v6pef0r1o;1;61,0;11,4;2026-02-22T17:34:15.273Z;2026-02-22T17:34:21Z;[{'id': 6224012771, 'qualifierId': 140, 'value': '66.1'}, {'id': 6224012775, 'qualifierId': 212, 'value': '14.2'}, {'id': 6224012773, 'qualifierId': 141, 'value': '30.7'}, {'id': 6224012777, 'qualifierId': 213, 'value': '1.18'}, {'id': 6224012769, 'qualifierId': 56, 'value': 'Center'}];5adluw93r1tx4n3ta3wyhj7bp;V. Bøe Risa;;;8bo8kwuy2uvdmay9yf6dq9ses;Pass;;;;;;;;;;30,7;66,1;;14,2;1,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;66,1;30,7;;;;;;;;0;33;59;Sevilla;2039;MC;1,0
2903516269;222;83;1;34;4;bxlqcsb8ylen7lng9qy50eoq5;0;28,0;95,7;2026-02-22T17:34:19.782Z;2026-02-22T17:34:27Z;[{'id': 6224012957, 'qualifierId': 399, 'value': 'bdaicql6er9antum0eaar9x0q'}];6aodvgoc9sh27cjwelwsm3qw9;Rosa Márquez;;;8bo8kwuy2uvdmay9yf6dq9ses;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;;;;;;;;;;0;34;4;Atlético Madrid;2044;MC;1,0
2903516303;274;50;1;34;5;8zt8rrm6v5nccv01v6pef0r1o;1;70,6;10,9;2026-02-22T17:34:21.394Z;2026-02-22T17:34:26Z;[{'id': 6224012803, 'qualifierId': 286}, {'id': 6224012801, 'qualifierId': 56, 'value': 'Right'}, {'id': 6224012971, 'qualifierId': 233, 'value': '223'}];bdaicql6er9antum0eaar9x0q;Fiamma Benítez;;;8bo8kwuy2uvdmay9yf6dq9ses;Dispossessed;;;;;;;;;;;;;;;;;;223,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;;;;;;;;;;0;34;5;Sevilla;2045;MC;1,0
2903516317;223;7;1;34;5;bxlqcsb8ylen7lng9qy50eoq5;1;29,4;88,9;2026-02-22T17:34:21.395Z;2026-02-22T17:34:26Z;[{'id': 6224012897, 'qualifierId': 167}, {'id': 6224012901, 'qualifierId': 285}, {'id': 6224012903, 'qualifierId': 178}, {'id': 6224012899, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224012911, 'qualifierId': 233, 'value': '274'}];25zkvtyrfqnw2zyp43aqy8ne2;A. Álvarez;;;8bo8kwuy2uvdmay9yf6dq9ses;Tackle;;;;;;;;;;;;;;;;;;274,0;;;1,0;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;;;;;;;;;;0;34;5;Atlético Madrid;2045;FW;1,0
2903516357;224;5;1;34;7;bxlqcsb8ylen7lng9qy50eoq5;0;27,5;101,6;2026-02-22T17:34:22.688Z;2026-02-22T18:01:38Z;[{'id': 6224013177, 'qualifierId': 56, 'value': 'Back'}, {'id': 6224013197, 'qualifierId': 233, 'value': '275'}, {'id': 6224013179, 'qualifierId': 347}];25zkvtyrfqnw2zyp43aqy8ne2;A. Álvarez;;;8bo8kwuy2uvdmay9yf6dq9ses;Out;;;;;;;;;;;;;;;;;;275,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bxlqcsb8ylen7lng9qy50eoq5;Sevilla;home;;;;;;;;;;0;34;7;Atlético Madrid;2047;FW;1,0
2903516327;275;5;1;34;7;8zt8rrm6v5nccv01v6pef0r1o;1;72,5;-1,6;2026-02-22T17:34:22.688Z;2026-02-22T18:01:37Z;[{'id': 6224012959, 'qualifierId': 56, 'value': 'Right'}, {'id': 6224012961, 'qualifierId': 347}, {'id': 6224013189, 'qualifierId': 233, 'value': '224'}];bdaicql6er9antum0eaar9x0q;Fiamma Benítez;;;8bo8kwuy2uvdmay9yf6dq9ses;Out;;;;;;;;;;;;;;;;;;224,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;away;;;;;;;;;;0;34;7;Sevilla;2047;MC;1,0
