id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Involved;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_TeamFormation;value_JerseyNumber;value_DirectionOfPlay;value_Zone;value_PassEndY;value_Angle;value_PassEndX;value_Length;value_KickOff;value_Launch;value_LongBall;value_HeadPass;value_OppositeRelatedEventId;value_BlockedPass;value_Offensive;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Chipped;value_OutOfPlay;value_Assist;value_GoalmouthY;value_GkX;value_RightFooted;value_RelatedEventId;value_IndividualPlay;value_RegularPlay;value_Assisted;value_GkY;value_OutOfBoxCentre;value_GoalmouthZ;value_HighRight;value_NextEventGoalKick;value_High;value_GoalKick;value_Foul;value_Review;value_Direct;value_AttemptedTackle;value_DeletedEventType;value_Standing;value_PreReviewEventType;value_VarDelay;value_AwaitingOfficial'SDecision;value_RefereeDelay;value_ReviewedEventId;value_Var(Red)CardUpgrade;value_RefereeDecisionCancelled;value_RedCard;value_SeriousFoul;value_FreeKickTaken;value_Injury;value_InjuredPlayerId;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_NotVisible;value_Cross;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_Head;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_PullBack;value_FlickOn;value_IntentionalAssist;value_BoxCentre;value_FirstTouch;value_GkKickFromHands;value_LeadingToAttempt;value_LowCentre;value_RelatedError1Id;value_BlockedX;value_NotAssisted;value_BigChance;value_BlockedY;value_LeftFooted;value_Hands;value_ParriedSafe;value_Overrun;value_LowLeft;value_Blocked;value_DefBlock;value_Low;value_LowRight;value_ThroughBall;value_HighClaim;value_KeeperThrow;value_OverArm;value_TacticalFoul;value_YellowCard;value_SetPiece;value_Minutes;value_EndType;value_Tap;value_GoalShotGameClock;value_FollowsADribble;value_GoalShotTimestamp;value_VarGoalAwarded;value_RefereeDecisionConfirmed;value_NotPastGoalLine;value_BoxLeft;value_SmallBoxCentre;value_CloseRight;value_Tactical;value_HighCentre;value_FromCorner;value_FantasyAssistedBy;value_FantasyAssistType;value_Volley;value_FantasyAssistTeam;value_FantasyAssistId;value_ShirtPull/Holding;value_Shove/Push;value_CloseLeft;value_Handball;value_FairPlay;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2903214643;54;43;1;4;7;vaikl8nl7hdr4y9jj4jyb9ey;1;0,0;0,0;2026-02-22T11:04:33.201Z;2026-02-22T11:06:43Z;[{'id': 6222338425, 'qualifierId': 233, 'value': '29'}, {'id': 6222338417, 'qualifierId': 56, 'value': 'Back'}, {'id': 6222342163, 'qualifierId': 144, 'value': '7'}, {'id': 6222338419, 'qualifierId': 285, 'value': '0'}, {'id': 6222338421, 'qualifierId': 178, 'value': '0'}];3ddo1m631pf9ruzzpaujs9gph;F. Angeldahl;;;8agzaoxboug1td3uvjrg6obh0;Deleted event;;;;;;;;;;;;;;;;;;;29,0;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;7,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;;;;;;;;;0;0;4;7;Tenerife;247;MC;1,0
2903214665;30;43;1;4;10;215mjv43m1cuncum9o4189mhg;1;0,0;0,0;2026-02-22T11:04:36.473Z;2026-02-22T11:08:05Z;[{'id': 6222344575, 'qualifierId': 144, 'value': '1'}, {'id': 6222338551, 'qualifierId': 141, 'value': '0.0'}, {'id': 6222338549, 'qualifierId': 140, 'value': '68.0'}, {'id': 6222338557, 'qualifierId': 1, 'value': '0'}, {'id': 6222338555, 'qualifierId': 213, 'value': '5.05'}, {'id': 6222338553, 'qualifierId': 212, 'value': '35.7'}, {'id': 6222338547, 'qualifierId': 56, 'value': 'Right'}];80bmdjixjy34wx3e5fb8re961;Natalia Ramos;;;8agzaoxboug1td3uvjrg6obh0;Deleted event;;;;;;;;;;;0,0;5,05;68,0;35,7;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;215mjv43m1cuncum9o4189mhg;Tenerife;away;68,0;0,0;;;;;;;0;0;4;10;Real Madrid;250;MC;1,0
2903214645;55;43;1;4;10;vaikl8nl7hdr4y9jj4jyb9ey;1;0,0;0,0;2026-02-22T11:04:36.553Z;2026-02-22T11:06:45Z;[{'id': 6222342229, 'qualifierId': 144, 'value': '61'}, {'id': 6222338423, 'qualifierId': 56, 'value': 'Back'}];7l3val0z7xwpaptf5ebgimnyt;S. Toletti;;;8agzaoxboug1td3uvjrg6obh0;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;;;;;;;;;0;0;4;10;Tenerife;250;MC;1,0
2903214659;56;43;1;4;11;vaikl8nl7hdr4y9jj4jyb9ey;1;0,0;0,0;2026-02-22T11:04:37.945Z;2026-02-22T11:06:48Z;[{'id': 6222338475, 'qualifierId': 347, 'value': '0'}, {'id': 6222342301, 'qualifierId': 144, 'value': '5'}, {'id': 6222338473, 'qualifierId': 56, 'value': 'Back'}, {'id': 6222338567, 'qualifierId': 233, 'value': '31'}];7l3val0z7xwpaptf5ebgimnyt;S. Toletti;;;8agzaoxboug1td3uvjrg6obh0;Deleted event;;;;;;;;;;;;;;;;;;;31,0;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;;;;;;;;;0;0;4;11;Tenerife;251;MC;1,0
2903214885;32;43;1;4;13;215mjv43m1cuncum9o4189mhg;1;0,0;0,0;2026-02-22T11:04:39.632Z;2026-02-22T11:08:07Z;[{'id': 6222339821, 'qualifierId': 56, 'value': 'Right'}, {'id': 6222344593, 'qualifierId': 144, 'value': '61'}];4wq471cuusdudbev0bhruq4bu;A. Zaremba;;;8agzaoxboug1td3uvjrg6obh0;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;215mjv43m1cuncum9o4189mhg;Tenerife;away;;;;;;;;;0;0;4;13;Real Madrid;253;MR;1,0
2903214667;31;84;1;4;14;215mjv43m1cuncum9o4189mhg;0;0,0;0,0;2026-02-22T11:04:40.979Z;2026-02-22T12:04:02Z;[{'id': 6222338563, 'qualifierId': 56, 'value': 'Right'}, {'id': 6222481929, 'qualifierId': 436, 'value': '5'}, {'id': 6222338565, 'qualifierId': 347}, {'id': 6222342363, 'qualifierId': 343, 'value': '2'}];80bmdjixjy34wx3e5fb8re961;Natalia Ramos;;;8agzaoxboug1td3uvjrg6obh0;Deleted After Review;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;2,0;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;215mjv43m1cuncum9o4189mhg;Tenerife;away;;;;;;;;;0;0;4;14;Real Madrid;254;MC;1,0
2903215237;33;27;1;6;8;215mjv43m1cuncum9o4189mhg;1;0,0;0,0;2026-02-22T11:06:34.424Z;2026-02-22T11:06:36Z;[{'id': 6222341965, 'qualifierId': 364}, {'id': 6222341963, 'qualifierId': 207}, {'id': 6222341961, 'qualifierId': 201}];;;;;8agzaoxboug1td3uvjrg6obh0;Start delay;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;215mjv43m1cuncum9o4189mhg;Tenerife;away;;;;;;;;;0;0;6;8;Real Madrid;368;;
2903215305;34;65;1;6;8;215mjv43m1cuncum9o4189mhg;1;0,0;0,0;2026-02-22T11:06:34.434Z;2026-02-22T11:06:55Z;[{'id': 6222342367, 'qualifierId': 365, 'value': '31'}, {'id': 6222342365, 'qualifierId': 332}, {'id': 6222342623, 'qualifierId': 336}];5ql8n3lw656v4i4wk74cselm1;Y. Moreno;;;8agzaoxboug1td3uvjrg6obh0;Contentious referee decision;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;215mjv43m1cuncum9o4189mhg;Tenerife;away;;;;;;;;;0;0;6;8;Real Madrid;368;MC;1,0
2903215341;35;28;1;6;20;215mjv43m1cuncum9o4189mhg;1;0,0;0,0;2026-02-22T11:06:46.814Z;2026-02-22T12:03:21Z;[{'id': 6222342595, 'qualifierId': 364}, {'id': 6222342597, 'qualifierId': 55, 'value': '33'}];;;;;8agzaoxboug1td3uvjrg6obh0;End delay;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;215mjv43m1cuncum9o4189mhg;Tenerife;away;;;;;;;33,0;;0;0;6;20;Real Madrid;380;;
2903215347;36;17;1;6;21;215mjv43m1cuncum9o4189mhg;1;0,0;0,0;2026-02-22T11:06:47.987Z;2026-02-22T11:08:18Z;[{'id': 6222345019, 'qualifierId': 55, 'value': '27'}, {'id': 6222342983, 'qualifierId': 33}, {'id': 6222342985, 'qualifierId': 245}, {'id': 6222343115, 'qualifierId': 343, 'value': '3'}];5ql8n3lw656v4i4wk74cselm1;Y. Moreno;;;8agzaoxboug1td3uvjrg6obh0;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27,0;;;;;;;;;;;;3,0;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;215mjv43m1cuncum9o4189mhg;Tenerife;away;;;;;;;27,0;5ql8n3lw656v4i4wk74cselm1;0;0;6;21;Real Madrid;381;MC;1,0
2903215545;57;1;1;7;10;vaikl8nl7hdr4y9jj4jyb9ey;1;53,5;50,0;2026-02-22T11:07:36.763Z;2026-02-22T11:07:39Z;[{'id': 6222343771, 'qualifierId': 140, 'value': '55.4'}, {'id': 6222343767, 'qualifierId': 152}, {'id': 6222343765, 'qualifierId': 5}, {'id': 6222343773, 'qualifierId': 141, 'value': '17.3'}, {'id': 6222343777, 'qualifierId': 213, 'value': '4.80'}, {'id': 6222343769, 'qualifierId': 56, 'value': 'Right'}, {'id': 6222343775, 'qualifierId': 212, 'value': '22.3'}];7l3val0z7xwpaptf5ebgimnyt;S. Toletti;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;17,3;4,8;55,4;22,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;55,4;17,3;;;;;;;0;0;7;10;Tenerife;430;MC;1,0
2903215561;58;1;1;7;12;vaikl8nl7hdr4y9jj4jyb9ey;1;55,4;17,3;2026-02-22T11:07:39.011Z;2026-02-22T11:07:40Z;[{'id': 6222343831, 'qualifierId': 56, 'value': 'Right'}, {'id': 6222343839, 'qualifierId': 213, 'value': '5.76'}, {'id': 6222343833, 'qualifierId': 140, 'value': '63.9'}, {'id': 6222343837, 'qualifierId': 212, 'value': '10.3'}, {'id': 6222343835, 'qualifierId': 141, 'value': '9.8'}];1tusdkqm6v4khzekbrp2jfnqh;Eva Navarro;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;9,8;5,76;63,9;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;63,9;9,8;;;;;;;0;0;7;12;Tenerife;432;DR;1,0
2903215573;59;1;1;7;14;vaikl8nl7hdr4y9jj4jyb9ey;1;64,6;9,8;2026-02-22T11:07:40.820Z;2026-02-22T11:07:43Z;[{'id': 6222343891, 'qualifierId': 213, 'value': '2.96'}, {'id': 6222343883, 'qualifierId': 56, 'value': 'Right'}, {'id': 6222343889, 'qualifierId': 212, 'value': '12.7'}, {'id': 6222343885, 'qualifierId': 140, 'value': '52.7'}, {'id': 6222343887, 'qualifierId': 141, 'value': '13.1'}];4trjsb4uoasjj3jwr77rh0k16;Athenea del Castillo;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;13,1;2,96;52,7;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;52,7;13,1;;;;;;;0;0;7;14;Tenerife;434;FWR;1,0
2903215579;60;1;1;7;17;vaikl8nl7hdr4y9jj4jyb9ey;1;53,0;17,9;2026-02-22T11:07:43.500Z;2026-02-22T11:07:45Z;[{'id': 6222343911, 'qualifierId': 56, 'value': 'Back'}, {'id': 6222343919, 'qualifierId': 213, 'value': '2.53'}, {'id': 6222343913, 'qualifierId': 140, 'value': '42.4'}, {'id': 6222343915, 'qualifierId': 141, 'value': '29.5'}, {'id': 6222343917, 'qualifierId': 212, 'value': '13.6'}];1tusdkqm6v4khzekbrp2jfnqh;Eva Navarro;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;29,5;2,53;42,4;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;42,4;29,5;;;;;;;0;0;7;17;Tenerife;437;DR;1,0
2903215587;61;1;1;7;18;vaikl8nl7hdr4y9jj4jyb9ey;1;43,9;31,9;2026-02-22T11:07:45.028Z;2026-02-22T11:07:48Z;[{'id': 6222343979, 'qualifierId': 212, 'value': '22.4'}, {'id': 6222343981, 'qualifierId': 213, 'value': '1.63'}, {'id': 6222343975, 'qualifierId': 140, 'value': '42.6'}, {'id': 6222343977, 'qualifierId': 141, 'value': '64.8'}, {'id': 6222343973, 'qualifierId': 56, 'value': 'Back'}];zuec10u63781iv5rojm31yzu;María Méndez;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;64,8;1,63;42,6;22,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;42,6;64,8;;;;;;;0;0;7;18;Tenerife;438;DL;1,0
2903215599;62;1;1;7;22;vaikl8nl7hdr4y9jj4jyb9ey;1;46,0;69,9;2026-02-22T11:07:48.211Z;2026-02-22T11:07:52Z;[{'id': 6222344067, 'qualifierId': 141, 'value': '89.0'}, {'id': 6222344069, 'qualifierId': 212, 'value': '15.6'}, {'id': 6222344065, 'qualifierId': 140, 'value': '54.3'}, {'id': 6222344063, 'qualifierId': 56, 'value': 'Left'}, {'id': 6222344071, 'qualifierId': 213, 'value': '0.98'}];757os3ykn2cuocj7tr4dqnw89;M. Lakrar;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;89,0;0,98;54,3;15,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;54,3;89,0;;;;;;;0;0;7;22;Tenerife;442;DC;1,0
2903215615;63;1;1;7;26;vaikl8nl7hdr4y9jj4jyb9ey;1;59,5;81,8;2026-02-22T11:07:52.531Z;2026-02-22T11:07:55Z;[{'id': 6222344167, 'qualifierId': 56, 'value': 'Back'}, {'id': 6222344169, 'qualifierId': 140, 'value': '43.7'}, {'id': 6222344175, 'qualifierId': 213, 'value': '3.76'}, {'id': 6222344173, 'qualifierId': 212, 'value': '20.4'}, {'id': 6222344171, 'qualifierId': 141, 'value': '64.3'}];407696aey55f3v0iy9xcr9plh;S. Däbritz;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;64,3;3,76;43,7;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;43,7;64,3;;;;;;;0;0;7;26;Tenerife;446;MC;1,0
2903215631;64;1;1;7;28;vaikl8nl7hdr4y9jj4jyb9ey;1;43,7;64,3;2026-02-22T11:07:54.987Z;2026-02-22T11:07:58Z;[{'id': 6222344283, 'qualifierId': 56, 'value': 'Center'}, {'id': 6222344291, 'qualifierId': 213, 'value': '5.14'}, {'id': 6222344287, 'qualifierId': 141, 'value': '28.6'}, {'id': 6222344289, 'qualifierId': 212, 'value': '26.7'}, {'id': 6222344285, 'qualifierId': 140, 'value': '54.2'}];757os3ykn2cuocj7tr4dqnw89;M. Lakrar;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;28,6;5,14;54,2;26,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;54,2;28,6;;;;;;;0;0;7;28;Tenerife;448;DC;1,0
2903215645;65;1;1;7;32;vaikl8nl7hdr4y9jj4jyb9ey;1;54,2;28,6;2026-02-22T11:07:58.435Z;2026-02-22T11:08:00Z;[{'id': 6222344383, 'qualifierId': 141, 'value': '9.2'}, {'id': 6222344379, 'qualifierId': 56, 'value': 'Right'}, {'id': 6222344381, 'qualifierId': 140, 'value': '63.4'}, {'id': 6222344387, 'qualifierId': 213, 'value': '5.34'}, {'id': 6222344385, 'qualifierId': 212, 'value': '16.4'}];zuec10u63781iv5rojm31yzu;María Méndez;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;9,2;5,34;63,4;16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;63,4;9,2;;;;;;;0;0;7;32;Tenerife;452;DL;1,0
2903215667;66;1;1;7;34;vaikl8nl7hdr4y9jj4jyb9ey;1;62,8;13,2;2026-02-22T11:08:00.771Z;2026-02-22T11:08:02Z;[{'id': 6222344489, 'qualifierId': 212, 'value': '8.6'}, {'id': 6222344485, 'qualifierId': 140, 'value': '71.0'}, {'id': 6222344487, 'qualifierId': 141, 'value': '12.6'}, {'id': 6222344491, 'qualifierId': 213, 'value': '6.24'}, {'id': 6222344483, 'qualifierId': 56, 'value': 'Right'}];1tusdkqm6v4khzekbrp2jfnqh;Eva Navarro;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;12,6;6,24;71,0;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;71,0;12,6;;;;;;;0;0;7;34;Tenerife;454;DR;1,0
2903215683;67;1;1;7;36;vaikl8nl7hdr4y9jj4jyb9ey;1;67,9;15,2;2026-02-22T11:08:02.835Z;2026-02-22T11:08:04Z;[{'id': 6222344529, 'qualifierId': 141, 'value': '8.3'}, {'id': 6222344531, 'qualifierId': 212, 'value': '11.3'}, {'id': 6222344525, 'qualifierId': 56, 'value': 'Right'}, {'id': 6222344533, 'qualifierId': 213, 'value': '3.57'}, {'id': 6222344527, 'qualifierId': 140, 'value': '58.1'}];4trjsb4uoasjj3jwr77rh0k16;Athenea del Castillo;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;8,3;3,57;58,1;11,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;58,1;8,3;;;;;;;0;0;7;36;Tenerife;456;FWR;1,0
2903215693;68;1;1;7;38;vaikl8nl7hdr4y9jj4jyb9ey;1;57,4;9,7;2026-02-22T11:08:04.435Z;2026-02-22T11:08:07Z;[{'id': 6222344587, 'qualifierId': 212, 'value': '9.7'}, {'id': 6222344589, 'qualifierId': 213, 'value': '1.99'}, {'id': 6222344585, 'qualifierId': 141, 'value': '22.7'}, {'id': 6222344583, 'qualifierId': 140, 'value': '53.6'}, {'id': 6222344581, 'qualifierId': 56, 'value': 'Center'}];1tusdkqm6v4khzekbrp2jfnqh;Eva Navarro;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;22,7;1,99;53,6;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;53,6;22,7;;;;;;;0;0;7;38;Tenerife;458;DR;1,0
2903215723;69;1;1;7;40;vaikl8nl7hdr4y9jj4jyb9ey;1;57,9;25,5;2026-02-22T11:08:06.900Z;2026-02-22T11:08:11Z;[{'id': 6222344791, 'qualifierId': 212, 'value': '18.5'}, {'id': 6222344789, 'qualifierId': 141, 'value': '49.9'}, {'id': 6222344793, 'qualifierId': 213, 'value': '2.03'}, {'id': 6222344785, 'qualifierId': 56, 'value': 'Center'}, {'id': 6222344787, 'qualifierId': 140, 'value': '50.1'}];1xs185h82mmyp8z86s1f6jucq;L. Caicedo;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;49,9;2,03;50,1;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;50,1;49,9;;;;;;;0;0;7;40;Tenerife;460;FWL;1,0
2903215731;70;1;1;7;44;vaikl8nl7hdr4y9jj4jyb9ey;1;55,8;53,3;2026-02-22T11:08:10.901Z;2026-02-22T11:08:12Z;[{'id': 6222344835, 'qualifierId': 213, 'value': '0.87'}, {'id': 6222344831, 'qualifierId': 141, 'value': '60.6'}, {'id': 6222344829, 'qualifierId': 140, 'value': '59.8'}, {'id': 6222344827, 'qualifierId': 56, 'value': 'Center'}, {'id': 6222344833, 'qualifierId': 212, 'value': '6.5'}];757os3ykn2cuocj7tr4dqnw89;M. Lakrar;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;60,6;0,87;59,8;6,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;59,8;60,6;;;;;;;0;0;7;44;Tenerife;464;DC;1,0
2903215761;71;1;1;7;46;vaikl8nl7hdr4y9jj4jyb9ey;1;57,4;54,3;2026-02-22T11:08:12.732Z;2026-02-22T11:08:18Z;[{'id': 6222344993, 'qualifierId': 56, 'value': 'Back'}, {'id': 6222345001, 'qualifierId': 213, 'value': '3.95'}, {'id': 6222344997, 'qualifierId': 141, 'value': '41.6'}, {'id': 6222344999, 'qualifierId': 212, 'value': '11.9'}, {'id': 6222344995, 'qualifierId': 140, 'value': '49.6'}];7l3val0z7xwpaptf5ebgimnyt;S. Toletti;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;41,6;3,95;49,6;11,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;49,6;41,6;;;;;;;0;0;7;46;Tenerife;466;MC;1,0
2903215787;72;1;1;7;51;vaikl8nl7hdr4y9jj4jyb9ey;0;57,5;32,8;2026-02-22T11:08:18.116Z;2026-02-22T11:08:23Z;[{'id': 6222345139, 'qualifierId': 212, 'value': '14.8'}, {'id': 6222345135, 'qualifierId': 140, 'value': '62.7'}, {'id': 6222345137, 'qualifierId': 141, 'value': '12.6'}, {'id': 6222345141, 'qualifierId': 213, 'value': '5.09'}, {'id': 6222345133, 'qualifierId': 56, 'value': 'Right'}];zuec10u63781iv5rojm31yzu;María Méndez;;;8agzaoxboug1td3uvjrg6obh0;Pass;;;;;;;;;;;12,6;5,09;62,7;14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;vaikl8nl7hdr4y9jj4jyb9ey;Real Madrid;home;62,7;12,6;;;;;;;0;0;7;51;Tenerife;471;DL;1,0
