id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_Involved;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_Length;value_Angle;value_Zone;value_PassEndY;value_PassEndX;value_Launch;value_LongBall;value_Chipped;value_Head;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_BlockedPass;value_DeletedEventType;value_Standing;value_NextEventThrowIn;value_ThrowIn;value_KeeperThrow;value_LayOff;value_Review;value_VarDelay;value_RefereeDelay;value_AwaitingOfficial'SDecision;value_RefereeDecisionConfirmed;value_ReviewedEventId;value_Var(Red)CardUpgrade;value_RelatedEventId;value_RefereeStop;value_OtherReason;value_InjuredPlayerId;value_Injury;value_NextEventGoalKick;value_GoalKick;value_Low;value_FlickOn;value_IntendedTackleTarget;value_IntentionalAssist;value_Assist;value_BoxDeepRight;value_GkY;value_RegularPlay;value_RightFooted;value_GoalmouthY;value_Assisted;value_GkX;value_GoalmouthZ;value_High;value_IndividualPlay;value_Hands;value_ParriedSafe;value_NotVisible;value_BlockedClearance;value_BlockedX;value_BoxCentre;value_Blocked;value_LowLeft;value_BlockedY;value_LeftFooted;value_DefBlock;value_OutOfPlay;value_Right;value_Left;value_CornerTaken;value_Cross;value_OutSwinger;value_HighRight;value_NotAssisted;value_OutOfBoxCentre;value_FromCorner;value_VarPenaltyNotAwarded;value_NotPastGoalLine;value_FirstTouch;value_Direct;value_Shove/Push;value_Foul;value_HighLeft;value_Indirect;value_FreeKickTaken;value_OverArm;value_AttemptedTackle;value_FastBreak;value_BoxLeft;value_BoxDeepLeft;value_LowCentre;value_GkKickFromHands;value_ShirtPull/Holding;value_SwitchOfPlay;value_Minutes;value_HighCentre;value_GkHoof;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_PlayersCaughtOffside;value_RecklessOffence;value_YellowCard;value_ThroughBall;value_Unchallenged;value_LowRight;value_SixYardBlocked;value_BigChance;value_SavedOffLine;value_LastLine;value_InSwinger;value_BlockedCross;value_SetPiece;value_CloseLeftAndHigh;value_TempBlocked;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2900941387;138;52;1;19;25;4vvf3sulx3a61fiyaarjdndjs;1;10,9;61,7;2026-02-15T17:50:25.742Z;2026-02-15T17:50:26Z;[];77pobry4mbh5wojka1ikgty7e;Paola Ulloa;;88615duwe4jthb5gb60g59nv8;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4vvf3sulx3a61fiyaarjdndjs;Madrid;away;;;;;;;;;0;0;19;25;Atlético Madrid;1165;GK;1,0
2900941469;139;1;1;19;31;4vvf3sulx3a61fiyaarjdndjs;1;8,7;65,2;2026-02-15T17:50:31.893Z;2026-02-15T17:50:34Z;[{'id': 6209549423, 'qualifierId': 123}, {'id': 6209549431, 'qualifierId': 212, 'value': '16.1'}, {'id': 6209549451, 'qualifierId': 287}, {'id': 6209549425, 'qualifierId': 56, 'value': 'Back'}, {'id': 6209549433, 'qualifierId': 213, 'value': '0.91'}, {'id': 6209549429, 'qualifierId': 141, 'value': '83.9'}, {'id': 6209549427, 'qualifierId': 140, 'value': '18.1'}];77pobry4mbh5wojka1ikgty7e;Paola Ulloa;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;16,1;0,91;;83,9;18,1;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4vvf3sulx3a61fiyaarjdndjs;Madrid;away;18,1;83,9;;;;;;;0;0;19;31;Atlético Madrid;1171;GK;1,0
2900941561;140;1;1;19;33;4vvf3sulx3a61fiyaarjdndjs;1;18,0;84,4;2026-02-15T17:50:34.006Z;2026-02-15T17:50:37Z;[{'id': 6209549819, 'qualifierId': 141, 'value': '85.3'}, {'id': 6209549817, 'qualifierId': 140, 'value': '56.0'}, {'id': 6209549813, 'qualifierId': 157}, {'id': 6209549823, 'qualifierId': 213, 'value': '0.02'}, {'id': 6209549815, 'qualifierId': 56, 'value': 'Left'}, {'id': 6209549825, 'qualifierId': 1}, {'id': 6209549821, 'qualifierId': 212, 'value': '39.9'}];3iangrthyltpl31m4v1qkgn2t;Mônica;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;39,9;0,02;;85,3;56,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4vvf3sulx3a61fiyaarjdndjs;Madrid;away;56,0;85,3;;;;;;;0;0;19;33;Atlético Madrid;1173;DC;1,0
2900941565;141;50;1;19;37;4vvf3sulx3a61fiyaarjdndjs;1;61,6;81,9;2026-02-15T17:50:37.102Z;2026-02-15T18:21:37Z;[{'id': 6209550021, 'qualifierId': 233, 'value': '168'}, {'id': 6209549861, 'qualifierId': 286}, {'id': 6209549859, 'qualifierId': 56, 'value': 'Left'}];erixarzbmkelmcjsyz4s4mxas;K. Melgård;;88615duwe4jthb5gb60g59nv8;Dispossessed;;;;;;;;;;;;;;;;;;;;168,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4vvf3sulx3a61fiyaarjdndjs;Madrid;away;;;;;;;;;0;0;19;37;Atlético Madrid;1177;FW;1,0
2900941589;168;7;1;19;37;8zt8rrm6v5nccv01v6pef0r1o;1;38,4;18,1;2026-02-15T17:50:37.103Z;2026-02-15T18:21:36Z;[{'id': 6209549933, 'qualifierId': 56, 'value': 'Back'}, {'id': 6209549989, 'qualifierId': 233, 'value': '141'}, {'id': 6209549937, 'qualifierId': 178}, {'id': 6209549935, 'qualifierId': 285}];5adluw93r1tx4n3ta3wyhj7bp;V. Bøe Risa;;88615duwe4jthb5gb60g59nv8;Tackle;;;;;;;;;;;;;;;;;;;;141,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;;;;;;;;;0;0;19;37;Madrid;1177;MC;1,0
2900941611;169;1;1;19;39;8zt8rrm6v5nccv01v6pef0r1o;1;38,0;24,6;2026-02-15T17:50:39.142Z;2026-02-15T17:50:40Z;[{'id': 6209550055, 'qualifierId': 213, 'value': '2.80'}, {'id': 6209550051, 'qualifierId': 141, 'value': '28.3'}, {'id': 6209550053, 'qualifierId': 212, 'value': '7.5'}, {'id': 6209550047, 'qualifierId': 56, 'value': 'Back'}, {'id': 6209550049, 'qualifierId': 140, 'value': '31.3'}];5adluw93r1tx4n3ta3wyhj7bp;V. Bøe Risa;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;7,5;2,8;;28,3;31,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;31,3;28,3;;;;;;;0;0;19;39;Madrid;1179;MC;1,0
2900941625;170;1;1;19;40;8zt8rrm6v5nccv01v6pef0r1o;1;30,5;28,5;2026-02-15T17:50:40.350Z;2026-02-15T17:50:41Z;[{'id': 6209550115, 'qualifierId': 3}, {'id': 6209550121, 'qualifierId': 141, 'value': '9.1'}, {'id': 6209550125, 'qualifierId': 213, 'value': '5.08'}, {'id': 6209550123, 'qualifierId': 212, 'value': '14.1'}, {'id': 6209550117, 'qualifierId': 56, 'value': 'Back'}, {'id': 6209550119, 'qualifierId': 140, 'value': '35.3'}];51t40jr0wwgmuya85pnhjgx2i;Lauren;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;14,1;5,08;;9,1;35,3;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;35,3;9,1;;;;;;;0;0;19;40;Madrid;1180;DC;1,0
2900941655;171;1;1;19;41;8zt8rrm6v5nccv01v6pef0r1o;1;35,3;8,9;2026-02-15T17:50:41.063Z;2026-02-15T17:50:43Z;[{'id': 6209550349, 'qualifierId': 212, 'value': '36.9'}, {'id': 6209550347, 'qualifierId': 141, 'value': '27.0'}, {'id': 6209550353, 'qualifierId': 1}, {'id': 6209550343, 'qualifierId': 56, 'value': 'Center'}, {'id': 6209550351, 'qualifierId': 213, 'value': '0.34'}, {'id': 6209550345, 'qualifierId': 140, 'value': '68.4'}, {'id': 6209550341, 'qualifierId': 157}];5adluw93r1tx4n3ta3wyhj7bp;V. Bøe Risa;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;36,9;0,34;;27,0;68,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;68,4;27,0;;;;;;;0;0;19;41;Madrid;1181;MC;1,0
2900941657;172;61;1;19;43;8zt8rrm6v5nccv01v6pef0r1o;0;67,7;27,0;2026-02-15T17:50:43.725Z;2026-02-15T17:50:44Z;[{'id': 6209550373, 'qualifierId': 56, 'value': 'Center'}];cl94qe8su9mdjcijafr4gst4a;Gio Garbelini;;88615duwe4jthb5gb60g59nv8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;;;;;;;;;0;0;19;43;Madrid;1183;FW;1,0
2900941797;142;1;1;19;44;4vvf3sulx3a61fiyaarjdndjs;1;32,4;74,7;2026-02-15T17:50:44.558Z;2026-02-15T17:50:56Z;[{'id': 6209551239, 'qualifierId': 140, 'value': '44.9'}, {'id': 6209551237, 'qualifierId': 56, 'value': 'Back'}, {'id': 6209551243, 'qualifierId': 212, 'value': '15.6'}, {'id': 6209551245, 'qualifierId': 213, 'value': '0.57'}, {'id': 6209551241, 'qualifierId': 141, 'value': '87.1'}];fu9ab6roj0yeyr7c0tizygut;H. Antonsdóttir;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;15,6;0,57;;87,1;44,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4vvf3sulx3a61fiyaarjdndjs;Madrid;away;44,9;87,1;;;;;;;0;0;19;44;Atlético Madrid;1184;MC;1,0
2900941805;143;1;1;19;56;4vvf3sulx3a61fiyaarjdndjs;0;91,9;82,1;2026-02-15T17:50:56.118Z;2026-02-15T17:50:56Z;[{'id': 6209551305, 'qualifierId': 56, 'value': 'Center'}, {'id': 6209551307, 'qualifierId': 140, 'value': '97.8'}, {'id': 6209551301, 'qualifierId': 155}, {'id': 6209551311, 'qualifierId': 212, 'value': '23.9'}, {'id': 6209551309, 'qualifierId': 141, 'value': '48.2'}, {'id': 6209551299, 'qualifierId': 2}, {'id': 6209551313, 'qualifierId': 213, 'value': '4.97'}];erixarzbmkelmcjsyz4s4mxas;K. Melgård;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;23,9;4,97;;48,2;97,8;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4vvf3sulx3a61fiyaarjdndjs;Madrid;away;97,8;48,2;;;;;;;0;0;19;56;Atlético Madrid;1196;FW;1,0
2900941811;173;52;1;19;57;8zt8rrm6v5nccv01v6pef0r1o;1;3,6;44,2;2026-02-15T17:50:57.238Z;2026-02-15T17:50:57Z;[];4bcef9sqkbml7b2jtqhbz602d;Lola Gallardo;;88615duwe4jthb5gb60g59nv8;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;;;;;;;;;0;0;19;57;Madrid;1197;GK;1,0
2900941929;174;1;1;20;4;8zt8rrm6v5nccv01v6pef0r1o;1;6,7;54,9;2026-02-15T17:51:04.199Z;2026-02-15T17:51:05Z;[{'id': 6209551913, 'qualifierId': 141, 'value': '70.3'}, {'id': 6209551911, 'qualifierId': 140, 'value': '23.1'}, {'id': 6209551915, 'qualifierId': 212, 'value': '20.2'}, {'id': 6209551909, 'qualifierId': 56, 'value': 'Back'}, {'id': 6209551907, 'qualifierId': 123}, {'id': 6209551917, 'qualifierId': 213, 'value': '0.55'}];4bcef9sqkbml7b2jtqhbz602d;Lola Gallardo;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;20,2;0,55;;70,3;23,1;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;23,1;70,3;;;;;;;0;0;20;4;Madrid;1204;GK;1,0
2900941937;175;1;1;20;5;8zt8rrm6v5nccv01v6pef0r1o;1;22,6;69,9;2026-02-15T17:51:05.422Z;2026-02-15T17:51:06Z;[{'id': 6209551963, 'qualifierId': 213, 'value': '0.57'}, {'id': 6209551955, 'qualifierId': 56, 'value': 'Back'}, {'id': 6209551961, 'qualifierId': 212, 'value': '11.2'}, {'id': 6209551957, 'qualifierId': 140, 'value': '31.6'}, {'id': 6209551959, 'qualifierId': 141, 'value': '78.8'}];d0i38pk78vbxoqz7x2rzz8cx6;Andrea Medina;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;11,2;0,57;;78,8;31,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;31,6;78,8;;;;;;;0;0;20;5;Madrid;1205;DC;1,0
2900941945;176;1;1;20;5;8zt8rrm6v5nccv01v6pef0r1o;1;31,7;78,1;2026-02-15T17:51:05.957Z;2026-02-15T17:51:06Z;[{'id': 6209551991, 'qualifierId': 140, 'value': '32.9'}, {'id': 6209551995, 'qualifierId': 212, 'value': '13.7'}, {'id': 6209551993, 'qualifierId': 141, 'value': '58.1'}, {'id': 6209551989, 'qualifierId': 56, 'value': 'Back'}, {'id': 6209551997, 'qualifierId': 213, 'value': '4.80'}];7vtua260sxp339ie21any0zc9;Rosa Otermín;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;13,7;4,8;;58,1;32,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;32,9;58,1;;;;;;;0;0;20;5;Madrid;1205;DL;1,0
2900941965;177;1;1;20;6;8zt8rrm6v5nccv01v6pef0r1o;1;32,9;57,9;2026-02-15T17:51:06.446Z;2026-02-15T17:51:08Z;[{'id': 6209552139, 'qualifierId': 56, 'value': 'Back'}, {'id': 6209552147, 'qualifierId': 213, 'value': '2.46'}, {'id': 6209552143, 'qualifierId': 141, 'value': '70.9'}, {'id': 6209552141, 'qualifierId': 140, 'value': '22.6'}, {'id': 6209552145, 'qualifierId': 212, 'value': '14.0'}];24qwx85sfxy0r8pld85w7tzze;K. Kühl;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;14,0;2,46;;70,9;22,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;22,6;70,9;;;;;;;0;0;20;6;Madrid;1206;MC;1,0
2900942023;178;1;1;20;8;8zt8rrm6v5nccv01v6pef0r1o;1;22,6;70,9;2026-02-15T17:51:08.142Z;2026-02-15T17:51:12Z;[{'id': 6209552467, 'qualifierId': 141, 'value': '62.1'}, {'id': 6209552465, 'qualifierId': 140, 'value': '32.7'}, {'id': 6209552471, 'qualifierId': 213, 'value': '5.77'}, {'id': 6209552469, 'qualifierId': 212, 'value': '12.2'}, {'id': 6209552463, 'qualifierId': 56, 'value': 'Back'}];d0i38pk78vbxoqz7x2rzz8cx6;Andrea Medina;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;12,2;5,77;;62,1;32,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;32,7;62,1;;;;;;;0;0;20;8;Madrid;1208;DC;1,0
2900942057;179;1;1;20;12;8zt8rrm6v5nccv01v6pef0r1o;1;34,8;69,0;2026-02-15T17:51:12.054Z;2026-02-15T17:51:14Z;[{'id': 6209552649, 'qualifierId': 212, 'value': '11.1'}, {'id': 6209552651, 'qualifierId': 213, 'value': '3.54'}, {'id': 6209552647, 'qualifierId': 141, 'value': '62.7'}, {'id': 6209552645, 'qualifierId': 140, 'value': '25.0'}, {'id': 6209552641, 'qualifierId': 56, 'value': 'Back'}];24qwx85sfxy0r8pld85w7tzze;K. Kühl;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;11,1;3,54;;62,7;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;25,0;62,7;;;;;;;0;0;20;12;Madrid;1212;MC;1,0
2900942175;180;1;1;20;14;8zt8rrm6v5nccv01v6pef0r1o;1;25,0;62,7;2026-02-15T17:51:14.150Z;2026-02-15T17:51:23Z;[{'id': 6209553291, 'qualifierId': 56, 'value': 'Back'}, {'id': 6209553297, 'qualifierId': 212, 'value': '24.8'}, {'id': 6209553295, 'qualifierId': 141, 'value': '27.7'}, {'id': 6209553293, 'qualifierId': 140, 'value': '31.5'}, {'id': 6209553299, 'qualifierId': 213, 'value': '4.99'}];efxmnnjg8l00ns74d7nnloi22;Xènia Pérez;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;24,8;4,99;;27,7;31,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;31,5;27,7;;;;;;;0;0;20;14;Madrid;1214;DC;1,0
2900942179;181;1;1;20;23;8zt8rrm6v5nccv01v6pef0r1o;1;34,1;11,0;2026-02-15T17:51:23.127Z;2026-02-15T17:51:23Z;[{'id': 6209553333, 'qualifierId': 56, 'value': 'Back'}, {'id': 6209553341, 'qualifierId': 213, 'value': '0.51'}, {'id': 6209553335, 'qualifierId': 140, 'value': '43.2'}, {'id': 6209553339, 'qualifierId': 212, 'value': '11.0'}, {'id': 6209553337, 'qualifierId': 141, 'value': '18.9'}];51t40jr0wwgmuya85pnhjgx2i;Lauren;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;11,0;0,51;;18,9;43,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;43,2;18,9;;;;;;;0;0;20;23;Madrid;1223;DC;1,0
2900942203;182;1;1;20;23;8zt8rrm6v5nccv01v6pef0r1o;1;43,2;18,9;2026-02-15T17:51:23.534Z;2026-02-15T17:51:25Z;[{'id': 6209553479, 'qualifierId': 141, 'value': '12.9'}, {'id': 6209553481, 'qualifierId': 212, 'value': '9.9'}, {'id': 6209553477, 'qualifierId': 140, 'value': '34.6'}, {'id': 6209553483, 'qualifierId': 213, 'value': '3.57'}, {'id': 6209553475, 'qualifierId': 56, 'value': 'Back'}];5adluw93r1tx4n3ta3wyhj7bp;V. Bøe Risa;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;9,9;3,57;;12,9;34,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;34,6;12,9;;;;;;;0;0;20;23;Madrid;1223;MC;1,0
2900942295;183;1;1;20;25;8zt8rrm6v5nccv01v6pef0r1o;1;33,5;13,5;2026-02-15T17:51:25.254Z;2026-02-15T17:51:31Z;[{'id': 6209553987, 'qualifierId': 212, 'value': '28.1'}, {'id': 6209553981, 'qualifierId': 56, 'value': 'Back'}, {'id': 6209553985, 'qualifierId': 141, 'value': '41.2'}, {'id': 6209553983, 'qualifierId': 140, 'value': '13.6'}, {'id': 6209553989, 'qualifierId': 213, 'value': '2.41'}];51t40jr0wwgmuya85pnhjgx2i;Lauren;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;28,1;2,41;;41,2;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;13,6;41,2;;;;;;;0;0;20;25;Madrid;1225;DC;1,0
2900942343;184;1;1;20;32;8zt8rrm6v5nccv01v6pef0r1o;1;15,1;47,8;2026-02-15T17:51:32.183Z;2026-02-15T17:51:34Z;[{'id': 6209554267, 'qualifierId': 140, 'value': '30.4'}, {'id': 6209554273, 'qualifierId': 213, 'value': '0.81'}, {'id': 6209554269, 'qualifierId': 141, 'value': '72.7'}, {'id': 6209554271, 'qualifierId': 212, 'value': '23.3'}, {'id': 6209554265, 'qualifierId': 56, 'value': 'Back'}];4bcef9sqkbml7b2jtqhbz602d;Lola Gallardo;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;23,3;0,81;;72,7;30,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;30,4;72,7;;;;;;;0;0;20;32;Madrid;1232;GK;1,0
2900942371;185;1;1;20;34;8zt8rrm6v5nccv01v6pef0r1o;1;34,7;74,1;2026-02-15T17:51:34.647Z;2026-02-15T17:51:36Z;[{'id': 6209554449, 'qualifierId': 213, 'value': '0.29'}, {'id': 6209554443, 'qualifierId': 140, 'value': '59.9'}, {'id': 6209554439, 'qualifierId': 56, 'value': 'Left'}, {'id': 6209554447, 'qualifierId': 212, 'value': '27.6'}, {'id': 6209554445, 'qualifierId': 141, 'value': '85.6'}];d0i38pk78vbxoqz7x2rzz8cx6;Andrea Medina;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;27,6;0,29;;85,6;59,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;59,9;85,6;;;;;;;0;0;20;34;Madrid;1234;DC;1,0
2900942407;186;1;1;20;36;8zt8rrm6v5nccv01v6pef0r1o;1;59,9;85,6;2026-02-15T17:51:36.519Z;2026-02-15T17:51:40Z;[{'id': 6209554639, 'qualifierId': 140, 'value': '62.9'}, {'id': 6209554637, 'qualifierId': 56, 'value': 'Center'}, {'id': 6209554643, 'qualifierId': 212, 'value': '14.8'}, {'id': 6209554641, 'qualifierId': 141, 'value': '64.3'}, {'id': 6209554645, 'qualifierId': 213, 'value': '4.93'}];7vtua260sxp339ie21any0zc9;Rosa Otermín;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;14,8;4,93;;64,3;62,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;62,9;64,3;;;;;;;0;0;20;36;Madrid;1236;DL;1,0
2900942469;187;1;1;20;40;8zt8rrm6v5nccv01v6pef0r1o;1;62,5;84,4;2026-02-15T17:51:40.311Z;2026-02-15T17:51:44Z;[{'id': 6209554961, 'qualifierId': 213, 'value': '4.85'}, {'id': 6209554953, 'qualifierId': 56, 'value': 'Center'}, {'id': 6209554955, 'qualifierId': 140, 'value': '65.0'}, {'id': 6209554959, 'qualifierId': 212, 'value': '18.8'}, {'id': 6209554957, 'qualifierId': 141, 'value': '57.0'}];ent3o8sh6zn2mpe7m9p8q1sve;Amaiur Sarriegi;;88615duwe4jthb5gb60g59nv8;Pass;;;;;;;;;;;18,8;4,85;;57,0;65,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8zt8rrm6v5nccv01v6pef0r1o;Atlético Madrid;home;65,0;57,0;;;;;;;0;0;20;40;Madrid;1240;FW;1,0
